date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,2484,希華,twse,21.85,21.95,21.70,21.90,1037111,22622565,0.1,,157506022,441,,
2015-01-06,2484,希華,twse,21.60,21.70,21.40,21.40,1006306,21672416,-0.5,,157506022,495,,
2015-01-07,2484,希華,twse,21.45,21.75,21.40,21.75,970579,20934653,0.35,,157506022,414,,
2015-01-08,2484,希華,twse,21.80,23.00,21.80,22.75,10281157,231908349,1.0,,157506022,3802,,
2015-01-09,2484,希華,twse,22.80,23.45,22.45,22.85,6949454,159688388,0.1,,157506022,2834,,
2015-01-12,2484,希華,twse,22.65,23.00,22.40,22.45,2112549,47809051,-0.4,,157506022,928,,
2015-01-13,2484,希華,twse,22.50,22.80,22.35,22.80,1921661,43399094,0.35,,157506022,835,,
2015-01-14,2484,希華,twse,22.90,22.90,22.45,22.60,1352231,30541879,-0.2,,157506022,634,,
2015-01-15,2484,希華,twse,22.50,22.70,22.25,22.45,1785554,40032816,-0.15,,157506022,826,,
2015-01-16,2484,希華,twse,22.45,22.65,22.25,22.65,2051767,46046204,0.2,,157506022,922,,
2015-01-19,2484,希華,twse,22.75,23.00,22.50,23.00,2691251,61215390,0.35,,157506022,952,,
2015-01-20,2484,希華,twse,23.25,23.60,23.05,23.20,7373092,171942633,0.2,,157506022,2747,,
2015-01-21,2484,希華,twse,23.20,23.30,22.90,22.90,2858750,66046872,-0.3,,157506022,1133,,
2015-01-22,2484,希華,twse,23.10,23.20,22.90,23.10,1432296,33017414,0.2,,157506022,653,,
2015-01-23,2484,希華,twse,23.40,23.40,22.80,22.85,1790714,41109619,-0.25,,157506022,760,,
2015-01-26,2484,希華,twse,22.80,23.05,22.75,22.80,1012307,23147958,-0.05,,157506022,423,,
2015-01-27,2484,希華,twse,23.00,23.10,22.75,22.90,3041043,69729139,0.1,,157506022,1170,,
2015-01-28,2484,希華,twse,22.80,22.90,22.65,22.65,1198099,27272087,-0.25,,157506022,565,,
2015-01-29,2484,希華,twse,22.70,22.80,22.60,22.75,992791,22540043,0.1,,157506022,406,,
2015-01-30,2484,希華,twse,22.75,22.95,22.55,22.55,916883,20784965,-0.2,,157506022,353,,
2015-02-02,2484,希華,twse,22.55,23.00,22.55,22.65,1024929,23341943,0.1,,157506022,484,,
2015-02-03,2484,希華,twse,22.60,23.00,22.60,22.70,2084795,47668302,0.05,,157506022,913,,
2015-02-04,2484,希華,twse,22.90,23.05,22.70,22.70,970634,22152620,0.0,,157506022,420,,
2015-02-05,2484,希華,twse,22.70,22.80,22.50,22.75,858684,19454821,0.05,,157506022,398,,
2015-02-06,2484,希華,twse,22.75,22.90,22.40,22.50,901309,20336046,-0.25,,157506022,441,,
2015-02-09,2484,希華,twse,23.00,23.30,22.70,22.70,4799921,110819502,0.2,,157506022,1872,,
2015-02-10,2484,希華,twse,22.90,23.00,22.80,22.90,1199240,27451721,0.2,,157506022,549,,
2015-02-11,2484,希華,twse,22.90,23.10,22.85,22.85,1120590,25711042,-0.05,,157506022,513,,
2015-02-12,2484,希華,twse,22.85,23.00,22.75,22.85,785349,17949936,0.0,,157506022,339,,
2015-02-13,2484,希華,twse,22.95,23.00,22.80,22.80,1520088,34789091,-0.05,,157506022,538,,
2015-02-24,2484,希華,twse,23.00,23.40,23.00,23.20,2629503,60952463,0.4,,157506022,1066,,
2015-02-25,2484,希華,twse,23.30,23.55,23.20,23.45,3139528,73454992,0.25,,157506022,1185,,
2015-02-26,2484,希華,twse,23.55,23.65,23.40,23.45,1413306,33198585,0.0,,157506022,623,,
2015-03-02,2484,希華,twse,23.60,23.60,23.40,23.40,1839857,43170888,-0.05,,157506022,673,,
2015-03-03,2484,希華,twse,23.45,23.55,23.10,23.45,3307092,77107447,0.05,,157506022,1217,,
2015-03-04,2484,希華,twse,23.60,24.20,23.45,23.80,4777292,114339809,0.35,,157506022,1828,,
2015-03-05,2484,希華,twse,23.95,24.20,23.80,24.05,2190238,52542334,0.25,,157506022,883,,
2015-03-06,2484,希華,twse,24.25,24.75,24.10,24.10,4021745,98281680,0.05,,157506022,1677,,
2015-03-09,2484,希華,twse,24.00,24.00,23.60,23.60,2413774,57336519,-0.5,,157506022,1099,,
2015-03-10,2484,希華,twse,23.65,23.90,23.60,23.90,1828724,43455711,0.3,,157506022,717,,
2015-03-11,2484,希華,twse,23.80,23.80,23.60,23.80,1329704,31502564,-0.1,,157506022,549,,
2015-03-12,2484,希華,twse,24.00,24.60,23.80,24.30,7330898,178416216,0.5,,157506022,2898,,
2015-03-13,2484,希華,twse,24.50,24.90,24.40,24.55,5043859,124266915,0.25,,157506022,1855,,
2015-03-16,2484,希華,twse,24.85,25.15,24.65,24.70,5591181,139424968,0.15,,157506022,2010,,
2015-03-17,2484,希華,twse,24.85,24.90,24.25,24.25,3091091,75738239,-0.45,,157506022,1201,,
2015-03-18,2484,希華,twse,24.50,24.70,24.25,24.65,2267728,55575958,0.4,,157506022,888,,
2015-03-19,2484,希華,twse,24.85,24.85,24.50,24.55,1946919,48052746,-0.1,,157506022,872,,
2015-03-20,2484,希華,twse,24.75,25.20,24.65,24.75,4688591,117019830,0.2,,157506022,1571,,
2015-03-23,2484,希華,twse,24.75,24.90,24.35,24.35,1977636,48671532,-0.4,,157506022,842,,
2015-03-24,2484,希華,twse,24.55,24.65,24.40,24.50,1032690,25311243,0.15,,157506022,507,,
2015-03-25,2484,希華,twse,24.50,24.75,24.40,24.40,1271094,31218528,-0.1,,157506022,593,,
2015-03-26,2484,希華,twse,24.40,24.85,24.40,24.70,1931481,47696062,0.3,,157506022,781,,
2015-03-27,2484,希華,twse,24.80,24.80,23.80,23.90,2238795,53914849,-0.8,,157506022,962,,
2015-03-30,2484,希華,twse,24.15,24.15,23.35,23.55,1917121,45262465,-0.35,,157506022,773,,
2015-03-31,2484,希華,twse,23.75,24.40,23.50,24.40,2294472,54942509,0.85,,157506022,873,,
2015-04-01,2484,希華,twse,24.45,24.60,24.35,24.50,2081866,50964466,0.1,,157506022,789,,
2015-04-02,2484,希華,twse,24.55,24.95,24.35,24.80,3794828,93738085,0.3,,157506022,1260,,
2015-04-07,2484,希華,twse,24.80,25.00,24.60,24.70,1150344,28463800,-0.1,,157506022,550,,
2015-04-08,2484,希華,twse,24.65,24.65,23.95,24.15,3221334,77759816,-0.55,,157506022,1028,,
2015-04-09,2484,希華,twse,24.10,24.10,23.70,23.70,1995773,47657530,-0.45,,157506022,812,,
2015-04-10,2484,希華,twse,23.80,23.85,23.40,23.45,1489210,35074521,-0.25,,157506022,694,,
2015-04-13,2484,希華,twse,23.80,23.80,23.50,23.65,695696,16444590,0.2,,157506022,371,,
2015-04-14,2484,希華,twse,23.65,23.75,23.55,23.60,640750,15144236,-0.05,,157506022,328,,
2015-04-15,2484,希華,twse,23.50,23.70,23.50,23.50,666379,15703312,-0.1,,157506022,335,,
2015-04-16,2484,希華,twse,23.50,23.65,23.25,23.30,1215550,28499283,-0.2,,157506022,572,,
2015-04-17,2484,希華,twse,23.30,23.35,22.70,23.25,2580609,59436315,-0.05,,157506022,985,,
2015-04-20,2484,希華,twse,23.25,23.25,22.80,22.80,1360346,31219421,-0.45,,157506022,548,,
2015-04-21,2484,希華,twse,22.90,23.05,21.60,22.10,2283519,50684517,-0.7,,157506022,984,,
2015-04-22,2484,希華,twse,22.15,23.00,22.00,23.00,2611386,58856323,0.9,,157506022,1174,,
2015-04-23,2484,希華,twse,23.00,23.35,22.85,23.15,2448950,56673291,0.15,,157506022,1024,,
2015-04-24,2484,希華,twse,23.15,23.30,22.70,22.90,1262168,28994578,-0.25,,157506022,671,,
2015-04-27,2484,希華,twse,23.10,23.30,22.90,22.90,637100,14639068,0.0,,157506022,369,,
2015-04-28,2484,希華,twse,22.90,22.95,22.40,22.40,1220243,27523185,-0.5,,157506022,556,,
2015-04-29,2484,希華,twse,22.50,22.75,22.35,22.40,768128,17299761,0.0,,157506022,385,,
2015-04-30,2484,希華,twse,22.50,22.70,22.40,22.70,597501,13465468,0.3,,157506022,302,,
2015-05-04,2484,希華,twse,22.70,22.70,22.20,22.70,698457,15649724,0.0,,157506022,365,,
2015-05-05,2484,希華,twse,22.80,22.80,22.35,22.35,1056561,23754269,-0.35,,157506022,470,,
