date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2016-11-11,4943,康控-KY,twse,59.00,62.20,58.90,59.00,2650006,159360254,0.0,,89678435,1731,,,1
2016-11-14,4943,康控-KY,twse,59.80,60.40,55.10,55.50,963100,55187370,-3.5,,89678435,624,,,1
2016-11-15,4943,康控-KY,twse,54.10,54.10,49.00,49.55,1287000,64649200,-5.95,,89678435,691,,,1
2016-11-16,4943,康控-KY,twse,50.00,59.00,49.10,58.70,1095215,59228970,9.15,,89678435,718,,,1
2016-11-17,4943,康控-KY,twse,57.50,59.00,54.50,54.60,981000,56238200,-4.1,,89678435,615,,,1
2016-11-18,4943,康控-KY,twse,55.40,57.30,54.80,55.60,437180,24432500,1.0,,89678435,316,,,1
2016-11-21,4943,康控-KY,twse,55.30,55.40,52.80,53.40,334170,18059110,-2.2,,89678435,225,,,1
2016-11-22,4943,康控-KY,twse,53.40,54.00,53.40,53.50,199609,10684619,0.1,,89678435,132,,,1
2016-11-23,4943,康控-KY,twse,53.50,53.80,52.00,52.00,240500,12732050,-1.5,,89678435,176,,,1
2016-11-24,4943,康控-KY,twse,52.00,52.40,50.60,50.60,172000,8789000,-1.4,,89678435,124,,,1
2016-11-25,4943,康控-KY,twse,50.80,51.50,50.20,50.30,139000,7053000,-0.3,,89678435,104,,,1
2016-11-28,4943,康控-KY,twse,50.00,54.00,50.00,51.80,320000,16494700,1.5,,89678435,212,,,1
2016-11-29,4943,康控-KY,twse,51.30,52.40,50.50,51.70,236000,12176800,-0.1,,89678435,171,,,1
2016-11-30,4943,康控-KY,twse,51.80,55.60,51.80,55.00,522011,28326003,3.3,,89678435,353,,,1
2016-12-01,4943,康控-KY,twse,54.60,59.20,54.10,57.80,627300,35975370,2.8,,89678435,405,,,1
2016-12-02,4943,康控-KY,twse,58.00,59.20,57.00,58.80,459300,26723640,1.0,,89678435,337,,,1
2016-12-05,4943,康控-KY,twse,58.60,62.20,58.00,61.00,858260,51637886,2.2,,89678435,573,,,1
2016-12-06,4943,康控-KY,twse,61.30,64.10,60.70,62.00,901270,56298078,1.0,,89678435,604,,,1
2016-12-07,4943,康控-KY,twse,61.70,62.50,59.10,61.10,638000,38876700,-0.9,,89678435,434,,,1
2016-12-08,4943,康控-KY,twse,61.80,61.80,59.70,60.00,225000,13598000,-1.1,,89678435,159,,,1
2016-12-09,4943,康控-KY,twse,60.40,62.00,60.40,60.60,253100,15498420,0.6,,89678435,203,,,1
2016-12-12,4943,康控-KY,twse,61.20,61.30,60.10,60.10,226000,13721200,-0.5,,89678435,174,,,1
2016-12-13,4943,康控-KY,twse,60.20,60.80,59.80,60.20,181000,10898400,0.1,,89678435,120,,,1
2016-12-14,4943,康控-KY,twse,60.20,60.40,59.80,60.10,174000,10471100,-0.1,,89678435,123,,,1
2016-12-15,4943,康控-KY,twse,60.50,65.80,59.80,64.40,1177010,74112940,4.3,,89678435,796,,,1
2016-12-16,4943,康控-KY,twse,64.20,65.10,63.00,64.20,524170,33651231,-0.2,,89678435,346,,,1
2016-12-19,4943,康控-KY,twse,67.50,70.00,65.00,65.90,1749905,117498106,1.7,,89678435,1123,,,1
2016-12-20,4943,康控-KY,twse,65.90,66.50,64.60,65.00,548001,35791565,-0.9,,89678435,369,,,1
2016-12-21,4943,康控-KY,twse,65.00,66.40,64.80,64.90,340000,22245700,-0.1,,89678435,279,,,1
2016-12-22,4943,康控-KY,twse,65.00,65.10,62.90,63.00,426010,27213531,-1.9,,89678435,304,,,1
2016-12-23,4943,康控-KY,twse,63.00,63.50,62.60,63.00,107000,6737800,0.0,,89678435,90,,,1
2016-12-26,4943,康控-KY,twse,63.70,63.70,60.70,60.80,185195,11397175,-2.2,,89678435,146,,,1
2016-12-27,4943,康控-KY,twse,60.90,62.50,60.50,61.20,146000,8983600,0.4,,89678435,126,,,1
2016-12-28,4943,康控-KY,twse,61.90,62.20,61.20,61.70,200150,12351665,0.5,,89678435,130,,,1
2016-12-29,4943,康控-KY,twse,61.70,63.00,61.70,62.50,227000,14188500,0.8,,89678435,128,,,1
2016-12-30,4943,康控-KY,twse,62.50,63.70,62.50,63.70,188000,11907900,1.2,,89678435,155,,,1
2017-01-03,4943,康控-KY,twse,64.70,64.70,62.00,62.30,215300,13580270,-1.4,,89678435,138,,,1
2017-01-04,4943,康控-KY,twse,62.30,62.40,60.00,61.00,431100,26299020,-1.3,,89678435,240,,,1
2017-01-05,4943,康控-KY,twse,60.90,60.90,59.80,59.90,296000,17797000,-1.1,,89678435,195,,,1
2017-01-06,4943,康控-KY,twse,59.90,63.70,59.90,63.00,418000,26034700,3.1,,89678435,326,,,1
2017-01-09,4943,康控-KY,twse,63.10,63.10,61.00,61.00,260000,16103300,-2.0,,89678435,179,,,1
2017-01-10,4943,康控-KY,twse,63.00,67.10,62.50,66.00,1605515,104918783,5.0,,89678435,1049,,,1
2017-01-11,4943,康控-KY,twse,66.30,72.10,65.70,71.00,2654240,185368790,5.0,,89678435,1844,,,1
2017-01-12,4943,康控-KY,twse,70.50,74.90,70.10,73.50,1883914,136464276,2.5,,89678435,1339,,,1
2017-01-13,4943,康控-KY,twse,74.50,76.00,73.50,75.00,1718500,128342900,1.5,,89678435,1168,,,1
2017-01-16,4943,康控-KY,twse,74.00,74.70,70.90,73.60,1179360,85615360,-1.4,,89678435,855,,,1
2017-01-17,4943,康控-KY,twse,72.60,75.60,72.60,75.00,885108,65654677,1.4,,89678435,625,,,1
2017-01-18,4943,康控-KY,twse,74.70,82.00,73.80,80.00,2651370,208787700,5.0,,89678435,1718,,,1
2017-01-19,4943,康控-KY,twse,79.00,80.00,77.30,78.50,1046340,82326756,-1.5,,89678435,756,,,1
2017-01-20,4943,康控-KY,twse,79.40,79.40,75.50,75.50,872590,67593209,-3.0,,89678435,548,,,1
2017-01-23,4943,康控-KY,twse,75.00,78.90,74.10,78.50,1005475,76942250,3.0,,89678435,713,,,1
2017-01-24,4943,康控-KY,twse,77.50,79.50,77.00,77.50,587600,46042720,-1.0,,89678435,431,,,1
2017-02-02,4943,康控-KY,twse,77.70,80.40,77.60,79.20,839262,66548847,1.7,,89678435,605,,,1
2017-02-03,4943,康控-KY,twse,79.00,79.40,78.00,78.00,471476,37005772,-1.2,,89678435,305,,,1
2017-02-06,4943,康控-KY,twse,77.50,79.60,75.90,76.50,736686,57016279,-1.5,,89678435,593,,,1
2017-02-07,4943,康控-KY,twse,76.50,78.00,75.20,75.70,681278,52135243,-0.8,,89678435,473,,,1
2017-02-08,4943,康控-KY,twse,75.70,76.50,72.90,73.80,1102242,81435704,-1.9,,89678435,722,,,1
2017-02-09,4943,康控-KY,twse,73.80,76.50,72.90,75.40,667190,49985740,1.6,,89678435,504,,,1
2017-02-10,4943,康控-KY,twse,76.50,82.50,76.00,80.80,1401453,111878717,5.4,,89678435,980,,,1
2017-02-13,4943,康控-KY,twse,81.10,82.50,79.50,81.20,1186073,95995013,0.4,,89678435,825,,,1
2017-02-14,4943,康控-KY,twse,81.50,82.00,80.20,81.50,1215159,98619179,0.3,,89678435,640,,,1
2017-02-15,4943,康控-KY,twse,83.20,89.60,83.20,89.60,1821340,159459964,8.1,,89678435,1029,,,1
2017-02-16,4943,康控-KY,twse,95.00,97.00,89.60,91.00,2731850,254763243,1.4,,89678435,1972,,,1
2017-02-17,4943,康控-KY,twse,89.60,92.70,87.50,89.80,1563440,140883809,-1.2,,89678435,1156,,,1
2017-02-18,4943,康控-KY,twse,90.00,91.20,87.80,90.00,974835,87112050,0.2,,89678435,681,,,1
2017-02-20,4943,康控-KY,twse,91.00,91.00,88.00,88.00,918712,81489456,-2.0,,89678435,727,,,1
2017-02-21,4943,康控-KY,twse,88.10,88.50,83.00,85.00,1263644,107834840,-3.0,,89678435,887,,,1
2017-02-22,4943,康控-KY,twse,85.00,87.90,79.10,87.50,1961942,162871318,2.5,,89678435,1396,,,1
2017-02-23,4943,康控-KY,twse,85.00,85.80,83.30,84.00,796340,67269560,-3.5,,89678435,617,,,1
2017-02-24,4943,康控-KY,twse,84.30,86.50,84.30,86.50,491150,42013175,2.5,,89678435,408,,,1
2017-03-01,4943,康控-KY,twse,87.00,87.10,85.20,86.20,493474,42532458,-0.3,,89678435,387,,,1
2017-03-02,4943,康控-KY,twse,86.50,87.80,86.50,87.60,325226,28370097,1.4,,89678435,273,,,1
2017-03-03,4943,康控-KY,twse,87.80,87.80,85.70,85.70,231150,20023455,-1.9,,89678435,175,,,1
2017-03-06,4943,康控-KY,twse,87.40,90.30,86.00,88.60,387158,34013298,2.9,,89678435,286,,,1
