date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2024-12-06,00962,台新AI優息動能,twse,9.99,10.03,9.97,9.98,42932836,429405243,-0.01,,129920000,6269,,,1
2024-12-09,00962,台新AI優息動能,twse,10.01,10.02,9.94,9.95,7136468,71216966,-0.03,,127920000,1467,,,1
2024-12-10,00962,台新AI優息動能,twse,9.95,10.00,9.85,9.86,5345972,53005357,-0.09,,125920000,1366,,,1
2024-12-11,00962,台新AI優息動能,twse,9.85,9.88,9.82,9.83,2348716,23116426,-0.03,,125420000,640,,,1
2024-12-12,00962,台新AI優息動能,twse,9.87,9.94,9.84,9.84,2323435,22956011,0.01,,125420000,520,,,1
2024-12-13,00962,台新AI優息動能,twse,9.86,9.86,9.75,9.78,4604178,45094404,-0.06,,125420000,824,,,1
2024-12-16,00962,台新AI優息動能,twse,9.78,9.85,9.57,9.58,3448910,33374511,-0.2,,125420000,996,,,1
2024-12-17,00962,台新AI優息動能,twse,9.58,9.71,9.58,9.67,2467545,23865361,0.09,,125420000,343,,,1
2024-12-18,00962,台新AI優息動能,twse,9.65,9.77,9.61,9.74,1998385,19364120,0.07,,124920000,307,,,1
2024-12-19,00962,台新AI優息動能,twse,9.65,9.74,9.59,9.74,2721019,26328030,0.0,,122420000,344,,,1
2024-12-20,00962,台新AI優息動能,twse,9.75,9.80,9.68,9.72,1022540,9940429,-0.02,,119420000,332,,,1
2024-12-23,00962,台新AI優息動能,twse,9.76,9.85,9.76,9.81,1897917,18643003,0.09,,119420000,337,,,1
2024-12-24,00962,台新AI優息動能,twse,9.86,9.88,9.81,9.81,1531768,15092730,0.0,,116920000,286,,,1
2024-12-25,00962,台新AI優息動能,twse,9.88,9.92,9.86,9.92,2539693,25097808,0.11,,116920000,331,,,1
2024-12-26,00962,台新AI優息動能,twse,9.95,9.95,9.88,9.88,3088392,30619853,-0.04,,116920000,370,,,1
2024-12-27,00962,台新AI優息動能,twse,9.87,9.90,9.87,9.88,2023617,20007380,0.0,,116920000,237,,,1
2024-12-30,00962,台新AI優息動能,twse,9.88,9.88,9.76,9.76,1161711,11406626,-0.12,,116920000,369,,,1
2024-12-31,00962,台新AI優息動能,twse,9.75,9.78,9.70,9.76,1737412,16902576,0.0,,116920000,267,,,1
2025-01-02,00962,台新AI優息動能,twse,9.77,9.83,9.68,9.72,1033223,10085802,-0.04,,116420000,347,,,1
2025-01-03,00962,台新AI優息動能,twse,9.76,9.81,9.73,9.73,1067971,10422144,0.01,,115420000,203,,,1
2025-01-06,00962,台新AI優息動能,twse,9.80,9.93,9.80,9.92,3314959,32806466,0.19,,115420000,407,,,1
2025-01-07,00962,台新AI優息動能,twse,9.91,10.02,9.91,9.99,10016679,100199484,0.07,,114920000,938,,,1
2025-01-08,00962,台新AI優息動能,twse,9.95,10.05,9.95,10.01,8226456,82487655,0.02,,110420000,715,,,1
2025-01-09,00962,台新AI優息動能,twse,10.01,10.02,9.78,9.81,2927672,29117955,-0.2,,107420000,524,,,1
2025-01-10,00962,台新AI優息動能,twse,9.81,9.84,9.74,9.76,4853827,47448539,-0.05,,106920000,449,,,1
2025-01-13,00962,台新AI優息動能,twse,9.70,9.73,9.41,9.49,4541631,43277966,-0.27,,106920000,884,,,1
2025-01-14,00962,台新AI優息動能,twse,9.49,9.58,9.47,9.58,1553733,14774085,0.09,,106920000,312,,,1
2025-01-15,00962,台新AI優息動能,twse,9.58,9.61,9.43,9.43,1250050,11871340,-0.15,,106920000,477,,,1
2025-01-16,00962,台新AI優息動能,twse,9.53,9.63,9.53,9.57,983110,9447866,0.14,,106920000,243,,,1
2025-01-17,00962,台新AI優息動能,twse,9.57,9.61,9.52,9.58,1039523,9954985,0.01,,106920000,186,,,1
2025-01-20,00962,台新AI優息動能,twse,9.60,9.77,9.60,9.74,1146098,11142539,0.16,,105920000,289,,,1
2025-01-21,00962,台新AI優息動能,twse,9.76,9.76,9.69,9.73,1076694,10471976,-0.01,,105920000,195,,,1
2025-01-22,00962,台新AI優息動能,twse,9.78,9.79,9.72,9.78,1376581,13425810,0.05,,105920000,287,,,1
2025-02-03,00962,台新AI優息動能,twse,9.58,9.58,9.41,9.57,2565242,24402673,-0.21,,105920000,475,,,1
2025-02-04,00962,台新AI優息動能,twse,9.61,9.65,9.53,9.53,1045581,10039025,-0.04,,105420000,259,,,1
