date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-01-05,3234,光環,tpex,34.95,36.80,34.80,36.30,4564000,164623000,1.65,,101035289,2490,
2015-01-06,3234,光環,tpex,35.85,35.90,34.70,35.05,3193000,112886700,,,101035289,1612,
2015-01-07,3234,光環,tpex,35.00,35.40,34.20,34.65,2059000,71413600,,,101035289,1134,
2015-01-08,3234,光環,tpex,34.90,35.25,34.80,34.90,1399000,49007750,0.25,,101035289,744,
2015-01-09,3234,光環,tpex,35.50,35.50,34.55,34.55,1511000,52546150,,,101035289,831,
2015-01-12,3234,光環,tpex,35.50,36.95,35.30,36.95,7910000,289529700,2.40,,101035289,2817,
2015-01-13,3234,光環,tpex,38.00,39.50,37.60,39.50,12772000,495390250,2.55,,101035289,5590,
2015-01-14,3234,光環,tpex,39.20,39.50,38.30,39.50,6010000,234240650,0.00,,101035289,3056,
2015-01-15,3234,光環,tpex,40.00,41.70,38.65,38.90,9158000,369245500,,,101035289,5033,
2015-01-16,3234,光環,tpex,38.25,38.85,37.70,38.00,3788000,145065950,,,101035289,2126,
2015-01-19,3234,光環,tpex,38.70,38.70,37.05,37.30,2500000,94071950,,,101035289,1421,
2015-01-20,3234,光環,tpex,37.60,39.65,37.50,39.55,5236000,204095400,2.25,,101035289,2971,
2015-01-21,3234,光環,tpex,39.75,42.30,39.75,42.30,11404000,475297600,2.75,,101035289,5565,
2015-01-22,3234,光環,tpex,42.50,43.35,41.80,42.00,8190000,348290100,,,101035289,4390,
2015-01-23,3234,光環,tpex,43.00,43.00,41.45,41.95,3638000,152464750,,,101035289,2042,
2015-01-26,3234,光環,tpex,42.00,42.80,41.50,42.20,2831000,119524650,0.25,,101035289,1689,
2015-01-27,3234,光環,tpex,42.20,42.50,40.90,41.40,3405000,141567500,,,101035289,2113,
2015-01-28,3234,光環,tpex,40.20,41.90,40.20,41.90,2112000,87367000,0.50,,101035289,1354,
2015-01-29,3234,光環,tpex,41.90,42.40,40.80,40.90,2648000,109617100,,,101035289,1712,
2015-01-30,3234,光環,tpex,41.00,43.05,40.60,41.75,6765000,285300700,0.85,,101035289,3670,
2015-02-02,3234,光環,tpex,41.65,41.65,40.35,40.50,3320000,135384050,,,101035289,1935,
