date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,2031,新光鋼,twse,18.20,18.20,18.00,18.10,267984,4843401,-0.05,,276993903,115,,,1
2015-01-06,2031,新光鋼,twse,18.00,18.00,17.70,17.75,180806,3221840,-0.35,,276993903,114,,,1
2015-01-07,2031,新光鋼,twse,17.60,17.90,17.60,17.90,176961,3148698,0.15,,276993903,109,,,1
2015-01-08,2031,新光鋼,twse,17.90,17.95,17.80,17.85,169818,3036534,-0.05,,276993903,84,,,1
2015-01-09,2031,新光鋼,twse,17.85,17.95,17.75,17.80,198975,3541844,-0.05,,276993903,102,,,1
2015-01-12,2031,新光鋼,twse,17.60,17.80,17.60,17.75,125247,2215129,-0.05,,276993903,87,,,1
2015-01-13,2031,新光鋼,twse,17.70,17.80,17.70,17.70,191125,3386946,-0.05,,276993903,105,,,1
2015-01-14,2031,新光鋼,twse,17.80,17.90,17.65,17.70,191253,3393369,0.0,,276993903,103,,,1
2015-01-15,2031,新光鋼,twse,17.70,17.85,17.65,17.70,139198,2466288,0.0,,276993903,68,,,1
2015-01-16,2031,新光鋼,twse,17.70,17.70,17.55,17.55,230980,4071443,-0.15,,276993903,117,,,1
2015-01-19,2031,新光鋼,twse,17.55,17.80,17.55,17.55,307810,5419872,0.0,,276993903,123,,,1
2015-01-20,2031,新光鋼,twse,17.80,17.80,17.55,17.60,84142,1481838,0.05,,276993903,55,,,1
2015-01-21,2031,新光鋼,twse,17.80,17.85,17.70,17.75,140476,2496964,0.15,,276993903,103,,,1
2015-01-22,2031,新光鋼,twse,17.60,18.00,17.60,17.85,356438,6385890,0.1,,276993903,178,,,1
2015-01-23,2031,新光鋼,twse,17.95,18.00,17.65,17.70,352118,6260876,-0.15,,276993903,158,,,1
2015-01-26,2031,新光鋼,twse,17.70,17.85,17.65,17.65,80240,1420769,-0.05,,276993903,51,,,1
2015-01-27,2031,新光鋼,twse,17.70,17.80,17.65,17.70,95650,1694417,0.05,,276993903,52,,,1
2015-01-28,2031,新光鋼,twse,17.70,17.70,17.60,17.65,332020,5862696,-0.05,,276993903,91,,,1
2015-01-29,2031,新光鋼,twse,17.65,17.70,17.60,17.70,257020,4536798,0.05,,276993903,89,,,1
2015-01-30,2031,新光鋼,twse,17.70,17.75,17.65,17.70,92056,1626034,0.0,,276993903,43,,,1
2015-02-02,2031,新光鋼,twse,17.60,17.65,17.60,17.65,127058,2237830,-0.05,,276993903,54,,,1
2015-02-03,2031,新光鋼,twse,17.70,17.70,17.55,17.60,109580,1930570,-0.05,,276993903,64,,,1
2015-02-04,2031,新光鋼,twse,17.60,17.75,17.60,17.60,149463,2636224,0.0,,276993903,59,,,1
2015-02-05,2031,新光鋼,twse,17.60,17.65,17.55,17.55,93915,1651457,-0.05,,276993903,61,,,1
2015-02-06,2031,新光鋼,twse,17.70,17.70,17.55,17.65,168644,2969205,0.1,,276993903,69,,,1
2015-02-09,2031,新光鋼,twse,17.75,17.85,17.65,17.65,165039,2923178,0.0,,276993903,78,,,1
2015-02-10,2031,新光鋼,twse,17.70,17.80,17.70,17.70,216402,3835671,0.05,,276993903,89,,,1
2015-02-11,2031,新光鋼,twse,17.80,17.80,17.65,17.65,61407,1086824,-0.05,,276993903,79,,,1
2015-02-12,2031,新光鋼,twse,17.75,17.75,17.60,17.60,116078,2048863,-0.05,,276993903,58,,,1
2015-02-13,2031,新光鋼,twse,17.65,17.65,17.55,17.60,234078,4117215,0.0,,276993903,96,,,1
2015-02-24,2031,新光鋼,twse,17.60,17.75,17.55,17.75,188353,3321157,0.15,,276993903,99,,,1
2015-02-25,2031,新光鋼,twse,17.85,17.85,17.50,17.50,490831,8646491,-0.25,,276993903,189,,,1
2015-02-26,2031,新光鋼,twse,17.50,17.60,17.50,17.50,259119,4538274,0.0,,276993903,95,,,1
2015-03-02,2031,新光鋼,twse,17.50,17.55,17.40,17.50,151051,2635178,0.0,,276993903,100,,,1
2015-03-03,2031,新光鋼,twse,17.50,17.60,17.30,17.40,197852,3443075,-0.1,,276993903,140,,,1
2015-03-04,2031,新光鋼,twse,17.40,17.55,17.40,17.50,180887,3160225,0.1,,276993903,134,,,1
2015-03-05,2031,新光鋼,twse,17.50,17.55,17.40,17.50,172001,3003059,0.0,,276993903,80,,,1
2015-03-06,2031,新光鋼,twse,17.40,17.45,17.35,17.45,297814,5179643,-0.05,,276993903,146,,,1
2015-03-09,2031,新光鋼,twse,17.45,17.45,17.35,17.35,129544,2251726,-0.1,,276993903,94,,,1
2015-03-10,2031,新光鋼,twse,17.35,17.35,17.30,17.30,143455,2483438,-0.05,,276993903,106,,,1
2015-03-11,2031,新光鋼,twse,17.20,17.35,17.20,17.25,132392,2286351,-0.05,,276993903,98,,,1
2015-03-12,2031,新光鋼,twse,17.25,17.30,17.20,17.25,168667,2910364,0.0,,276993903,104,,,1
2015-03-13,2031,新光鋼,twse,17.25,17.30,17.15,17.25,126261,2173782,0.0,,276993903,92,,,1
2015-03-16,2031,新光鋼,twse,17.30,17.30,17.15,17.15,116667,2005779,-0.1,,276993903,118,,,1
2015-03-17,2031,新光鋼,twse,17.15,17.20,17.10,17.15,223094,3826852,0.0,,276993903,140,,,1
2015-03-18,2031,新光鋼,twse,17.25,17.45,17.25,17.40,332784,5778654,0.25,,276993903,200,,,1
2015-03-19,2031,新光鋼,twse,17.50,17.60,17.50,17.60,433516,7607981,0.2,,276993903,250,,,1
