stock_id,name,market,industry_code,industry_name,listed_date
3047,訊舟,twse,27,通信網路業,20020826
3048,益登,twse,29,電子通路業,20021001
3049,精金,twse,26,光電業,20020927
3050,鈺德,twse,26,光電業,20021029
3051,力特,twse,26,光電業,20021028
3052,夆典,twse,14,建材營造,19951125
3054,立萬利,twse,29,電子通路業,20021118
3055,蔚華科,twse,29,電子通路業,20021212
3056,富華新,twse,14,建材營造,20030303
3057,喬鼎,twse,25,電腦及週邊設備業,20021218
3058,立德,twse,28,電子零組件業,20021209
3059,華晶科,twse,26,光電業,20021224
3060,銘異,twse,25,電腦及週邊設備業,20030421
3062,建漢,twse,27,通信網路業,20030728
3064,泰偉,tpex,32,,
3066,李洲,tpex,26,光電業,
3067,全域,tpex,38,居家生活,
3071,協禧,tpex,25,電腦及週邊設備業,
3073,天方能源,tpex,35,綠能環保,
3078,僑威,tpex,28,電子零組件業,
3081,聯亞,tpex,27,通信網路業,
3083,網龍,tpex,32,,
3085,新零售,tpex,36,數位雲端,
3086,華義*,tpex,32,,
3088,艾訊,tpex,25,電腦及週邊設備業,
3090,日電貿,twse,28,電子零組件業,20071231
3092,鴻碩,twse,28,電子零組件業,20210513
3093,港建*,tpex,31,其他電子業,
3094,聯傑,twse,24,半導體業,20070806
3095,及成,tpex,27,通信網路業,
3105,穩懋,tpex,24,半導體業,
3114,好德,tpex,28,電子零組件業,
3115,富榮綱,tpex,28,電子零組件業,
3118,進階,tpex,22,生技醫療業,
3122,笙泉,tpex,24,半導體業,
3128,昇銳,tpex,26,光電業,
3130,一零四,twse,36,數位雲端,20060217
3131,弘塑,tpex,24,半導體業,
3135,凌航,twse,24,半導體業,20250806
3138,耀登,twse,27,通信網路業,20201211
3141,晶宏,tpex,24,半導體業,
3147,大綜,tpex,30,資訊服務業,
3149,正達,twse,26,光電業,20111123
3150,鈺寶-創,twse,24,半導體業,20240627
3152,璟德,tpex,27,通信網路業,
3158,嘉實,tpex,30,資訊服務業,
3162,精確,tpex,05,電機機械,
3163,波若威,tpex,27,通信網路業,
3164,景岳,twse,22,生技醫療業,20100322
3167,大量,twse,05,電機機械,20131021
3168,眾福科,twse,26,光電業,20240326
3169,亞信,tpex,24,半導體業,
3171,炎洲流通,tpex,38,居家生活,
3176,基亞,tpex,22,生技醫療業,
3178,公準,tpex,24,半導體業,
3188,鑫龍騰,tpex,14,建材營造,
3189,景碩,twse,24,半導體業,20041101
3191,雲嘉南,tpex,28,電子零組件業,
3205,佰研,tpex,22,生技醫療業,
3206,志豐,tpex,28,電子零組件業,
3207,耀勝,tpex,28,電子零組件業,
3209,全科,twse,29,電子通路業,20081126
3211,順達,tpex,25,電腦及週邊設備業,
3213,茂訊,tpex,25,電腦及週邊設備業,
3217,優群,tpex,28,電子零組件業,
3218,大學光,tpex,22,生技醫療業,
3219,倚強科,tpex,31,其他電子業,
3221,台嘉碩,tpex,27,通信網路業,
3224,三顧,tpex,29,電子通路業,
3226,龍鋒,tpex,05,電機機械,
3227,原相,tpex,24,半導體業,
3228,金麗科,tpex,24,半導體業,
3229,晟鈦,twse,28,電子零組件業,20091231
3230,錦明,tpex,26,光電業,
3231,緯創,twse,25,電腦及週邊設備業,20030819
3232,昱捷,tpex,29,電子通路業,
3234,光環,tpex,27,通信網路業,
3236,千如,tpex,28,電子零組件業,
3252,海灣,tpex,16,觀光餐旅,
3257,虹冠電,twse,24,半導體業,20110321
3259,鑫創,tpex,24,半導體業,
3260,威剛,tpex,24,半導體業,
3264,欣銓,tpex,24,半導體業,
3265,台星科,tpex,24,半導體業,
3266,昇陽,twse,14,建材營造,20141224
3268,海德威,tpex,24,半導體業,
3272,東碩,tpex,25,電腦及週邊設備業,
3276,宇環,tpex,28,電子零組件業,
3284,太普高,tpex,20,其他,
3285,微端,tpex,31,其他電子業,
3287,廣寰科,tpex,25,電腦及週邊設備業,
3288,點晶,tpex,28,電子零組件業,
3289,宜特,tpex,31,其他電子業,
3290,東浦,tpex,28,電子零組件業,
3293,鈊象,tpex,32,,
3294,英濟,tpex,28,電子零組件業,
3296,勝德,twse,28,電子零組件業,20071231
3297,杭特,tpex,26,光電業,
3303,岱稜,tpex,31,其他電子業,
3305,昇貿,twse,31,其他電子業,20080710
3306,鼎天,tpex,27,通信網路業,
3308,聯德,twse,28,電子零組件業,20080312
3310,佳穎,tpex,28,電子零組件業,
3311,閎暉,twse,27,通信網路業,20040308
3312,弘憶股,twse,29,電子通路業,20101229
3313,斐成,tpex,14,建材營造,
3317,尼克森,tpex,24,半導體業,
3321,同泰,twse,28,電子零組件業,20151215
3322,建舜電,tpex,28,電子零組件業,
3323,加百裕,tpex,25,電腦及週邊設備業,
3324,雙鴻,tpex,31,其他電子業,
3325,旭品,tpex,25,電腦及週邊設備業,
3332,幸康,tpex,28,電子零組件業,
3338,泰碩,twse,28,電子零組件業,20131213
3339,泰谷,tpex,26,光電業,
3346,麗清,twse,12,汽車工業,20161219
3349,寶德,tpex,25,電腦及週邊設備業,
3354,律勝,tpex,28,電子零組件業,
3356,奇偶,twse,26,光電業,20050328
3357,臺慶科,tpex,28,電子零組件業,
3360,尚立,tpex,29,電子通路業,
3362,先進光,tpex,26,光電業,
3363,上詮,tpex,27,通信網路業,
3372,典範,tpex,24,半導體業,
3373,熱映,tpex,31,其他電子業,
3374,精材,tpex,24,半導體業,
3376,新日興,twse,28,電子零組件業,20071231
3379,彬台,tpex,05,電機機械,
3380,明泰,twse,27,通信網路業,20041220
3388,崇越電,tpex,28,電子零組件業,
3390,旭軟,tpex,28,電子零組件業,
3402,漢科,tpex,31,其他電子業,
3406,玉晶光,twse,26,光電業,20051220
3413,京鼎,twse,24,半導體業,20150728
3416,融程電,twse,25,電腦及週邊設備業,20150123
3419,譁裕,twse,27,通信網路業,20080121
3430,奇鈦科,tpex,21,化學工業,
3432,台端,twse,28,電子零組件業,20101230
3434,哲固,tpex,26,光電業,
3437,榮創,twse,26,光電業,20140709
3438,類比科,tpex,24,半導體業,
3441,聯一光電,tpex,26,光電業,
3443,創意,twse,24,半導體業,20061103
3444,利機,tpex,29,電子通路業,
3447,展達,twse,27,通信網路業,20221215
3450,聯鈞,twse,24,半導體業,20060412
3455,由田,tpex,26,光電業,
3465,進泰電子,tpex,31,其他電子業,
3466,德晉,tpex,27,通信網路業,
3467,台灣精材,tpex,24,半導體業,
3479,安勤,tpex,25,電腦及週邊設備業,
3481,群創,twse,26,光電業,20061024
3483,力致,tpex,25,電腦及週邊設備業,
3484,崧騰,tpex,28,電子零組件業,
3485,敘豐,tpex,28,電子零組件業,
3489,森寶,tpex,14,建材營造,
3490,單井,tpex,26,光電業,
3491,昇達科,tpex,27,通信網路業,
3492,長盛,tpex,28,電子零組件業,
3494,誠研,twse,25,電腦及週邊設備業,20071213
3498,陽程,tpex,31,其他電子業,
3499,環天科,tpex,27,通信網路業,
3501,維熹,twse,28,電子零組件業,20070920
3504,揚明光,twse,26,光電業,20070126
3508,位速,tpex,31,其他電子業,
3511,矽瑪,tpex,28,電子零組件業,
3512,皇龍,tpex,14,建材營造,
3515,華擎,twse,25,電腦及週邊設備業,20071108
3516,亞帝歐,tpex,26,光電業,
3518,柏騰,twse,31,其他電子業,20071128
3520,華盈,tpex,28,電子零組件業,
3521,台鋼建設,tpex,14,建材營造,
3522,御嵿,tpex,16,觀光餐旅,
3523,迎輝,tpex,26,光電業,
3526,凡甲,tpex,28,電子零組件業,
3527,聚積,tpex,24,半導體業,
3528,安馳,twse,29,電子通路業,20160518
3529,力旺,tpex,24,半導體業,
3530,晶相光,twse,24,半導體業,20180716
3531,先益,tpex,26,光電業,
3532,台勝科,twse,24,半導體業,20071210
3533,嘉澤,twse,28,電子零組件業,20071210
3535,晶彩科,twse,26,光電業,20080131
3537,堡達,tpex,28,電子零組件業,
3540,曜越,tpex,25,電腦及週邊設備業,
3541,西柏,tpex,31,其他電子業,
3543,州巧,twse,26,光電業,20200415
3545,敦泰,twse,24,半導體業,20070703
3546,宇峻,tpex,32,,
3548,兆利,tpex,28,電子零組件業,
3550,聯穎,twse,28,電子零組件業,20101110
3551,世禾,tpex,35,綠能環保,
3552,同致,tpex,31,其他電子業,
3555,博士旺,tpex,24,半導體業,
3556,禾瑞亞,tpex,24,半導體業,
3557,嘉威,twse,38,居家生活,20080227
3558,神準,tpex,27,通信網路業,
3563,牧德,twse,26,光電業,20190402
3564,其陽,tpex,27,通信網路業,
3567,逸昌,tpex,24,半導體業,
3570,大塚,tpex,30,資訊服務業,
3576,聯合再生,twse,26,光電業,20090112
3577,泓格,tpex,25,電腦及週邊設備業,
3580,友威科,tpex,31,其他電子業,
3581,博磊,tpex,24,半導體業,
3583,辛耘,twse,24,半導體業,20130312
3587,閎康,tpex,31,其他電子業,
3588,通嘉,twse,24,半導體業,20090814
3591,艾笛森,twse,26,光電業,20101112
3592,瑞鼎,twse,24,半導體業,20220107
3593,力銘,twse,28,電子零組件業,20090316
3594,磐儀,tpex,25,電腦及週邊設備業,
3596,智易,twse,27,通信網路業,20090311
3597,映興,tpex,28,電子零組件業,
3605,宏致,twse,28,電子零組件業,20090326
3607,谷崧,twse,28,電子零組件業,20091028
3609,三一東林,tpex,28,電子零組件業,
3611,鼎翰,tpex,25,電腦及週邊設備業,
3615,安可,tpex,26,光電業,
3617,碩天,twse,31,其他電子業,20091223
3622,洋華,twse,26,光電業,20090325
3623,富晶通,tpex,26,光電業,
3624,光頡,tpex,28,電子零組件業,
3625,西勝,tpex,25,電腦及週邊設備業,
3628,盈正,tpex,31,其他電子業,
3629,地心引力,tpex,32,,
3630,新鉅科,tpex,26,光電業,
3631,晟楠,tpex,28,電子零組件業,
3632,研勤,tpex,27,通信網路業,
3645,達邁,twse,28,電子零組件業,20111005
3646,艾恩特,tpex,28,電子零組件業,
3652,精聯,twse,25,電腦及週邊設備業,20220921
3653,健策,twse,28,電子零組件業,20091118
3661,世芯-KY,twse,24,半導體業,20141028
3663,鑫科,tpex,31,其他電子業,
3664,安瑞-KY,tpex,27,通信網路業,
3665,貿聯-KY,twse,31,其他電子業,20110421
3666,光耀,tpex,26,光電業,
3669,圓展,twse,27,通信網路業,20110825
3672,康聯訊,tpex,27,通信網路業,
3673,TPK-KY,twse,26,光電業,20101029
3675,德微,tpex,24,半導體業,
3679,新至陞,twse,28,電子零組件業,20111005
3680,家登,tpex,24,半導體業,
3684,榮昌,tpex,27,通信網路業,
3685,元創精密,tpex,05,電機機械,
3686,達能,twse,24,半導體業,20100720
3687,歐買尬,tpex,36,數位雲端,
3689,湧德,tpex,28,電子零組件業,
3691,碩禾,tpex,26,光電業,
3693,營邦,tpex,25,電腦及週邊設備業,
3694,海華,twse,27,通信網路業,20110503
3701,大眾控,twse,25,電腦及週邊設備業,20040830
3702,大聯大,twse,29,電子通路業,20051109
3703,欣陸,twse,14,建材營造,20100408
3704,合勤控,twse,27,通信網路業,20100816
3705,永信,twse,22,生技醫療業,20110103
3706,神達,twse,25,電腦及週邊設備業,20130912
3707,漢磊,tpex,24,半導體業,
3708,上緯投控,twse,35,綠能環保,20160831
3709,鑫聯大投控,tpex,25,電腦及週邊設備業,
3710,連展投控,tpex,28,電子零組件業,
3711,日月光投控,twse,24,半導體業,20180430
3712,永崴投控,twse,25,電腦及週邊設備業,20181001
3713,新晶投控,tpex,35,綠能環保,
3714,富采,twse,26,光電業,20210106
3715,定穎投控,twse,28,電子零組件業,20220825
3716,中化控股,twse,22,生技醫療業,20240902
3717,聯嘉投控,twse,12,汽車工業,20250815
3718,中光電投控,tpex,26,光電業,
4102,永日,tpex,22,生技醫療業,
4104,佳醫,twse,22,生技醫療業,20071231
4105,東洋,tpex,22,生技醫療業,
4106,雃博,twse,22,生技醫療業,20041108
4107,邦特,tpex,22,生技醫療業,
4108,懷特,twse,22,生技醫療業,20080716
4109,加捷生醫,tpex,22,生技醫療業,
4111,濟生,tpex,22,生技醫療業,
4113,聯上,tpex,14,建材營造,
4114,健喬,tpex,22,生技醫療業,
4116,明基醫,tpex,22,生技醫療業,
4119,旭富,twse,22,生技醫療業,20040107
4120,友華,tpex,22,生技醫療業,
4121,優盛,tpex,22,生技醫療業,
4123,晟德,tpex,22,生技醫療業,
4126,太醫,tpex,22,生技醫療業,
4127,天良,tpex,22,生技醫療業,
4128,中天,tpex,22,生技醫療業,
4129,聯合,tpex,22,生技醫療業,
4131,浩泰,tpex,22,生技醫療業,
4133,亞諾法,twse,22,生技醫療業,20091228
4137,麗豐-KY,twse,22,生技醫療業,20131127
4138,曜亞,tpex,22,生技醫療業,
4139,馬光-KY,tpex,22,生技醫療業,
4142,國光生,twse,22,生技醫療業,20120503
4147,中裕,tpex,22,生技醫療業,
4148,全宇生技-KY,twse,22,生技醫療業,20170608
4153,鈺緯,tpex,22,生技醫療業,
4154,樂威科-KY,tpex,20,其他,
4155,訊映,twse,22,生技醫療業,20171205
4157,太景*-KY,tpex,22,生技醫療業,
4160,訊聯基因,tpex,22,生技醫療業,
4161,聿新科,tpex,22,生技醫療業,
4162,智擎,tpex,22,生技醫療業,
4163,鐿鈦,tpex,22,生技醫療業,
4164,承業醫,twse,22,生技醫療業,20121024
4166,友霖,tpex,22,生技醫療業,
4167,松瑞藥,tpex,22,生技醫療業,
4168,醣聯,tpex,22,生技醫療業,
4169,泰宗,twse,22,生技醫療業,20260408
4171,瑞基,tpex,33,,
4173,久裕,tpex,22,生技醫療業,
4174,浩鼎,tpex,22,生技醫療業,
4175,杏一,tpex,22,生技醫療業,
4178,永笙-KY,twse,22,生技醫療業,20260430
4183,福永生技,tpex,22,生技醫療業,
4188,安克,tpex,22,生技醫療業,
4190,佐登-KY,twse,22,生技醫療業,20151021
4192,杏國,tpex,22,生技醫療業,
4195,基米-創,twse,22,生技醫療業,20260511
4198,欣大健康,tpex,22,生技醫療業,
4205,中華食,tpex,02,食品工業,
4207,環泰,tpex,02,食品工業,
4303,信立,tpex,03,塑膠工業,
4304,勝昱,tpex,03,塑膠工業,
4305,世坤,tpex,03,塑膠工業,
4306,炎洲,twse,03,塑膠工業,20080121
4401,東隆興,tpex,04,紡織纖維,
4402,郡都開發,tpex,04,紡織纖維,
4406,新昕纖,tpex,04,紡織纖維,
4413,飛寶企業,tpex,04,紡織纖維,
4414,如興,twse,04,紡織纖維,20040906
4416,三圓,tpex,14,建材營造,
4417,金洲,tpex,04,紡織纖維,
4419,皇家美食,tpex,16,觀光餐旅,
4420,光明,tpex,04,紡織纖維,
4426,利勤,twse,04,紡織纖維,20111216
4430,耀億,tpex,20,其他,
4432,銘旺實,tpex,04,紡織纖維,
4433,興采,tpex,04,紡織纖維,
4438,廣越,twse,04,紡織纖維,20161018
4439,冠星-KY,twse,04,紡織纖維,20191205
4440,宜新實業,twse,04,紡織纖維,20211025
4441,振大環球,twse,04,紡織纖維,20250909
4442,竣邦-KY,tpex,04,紡織纖維,
4502,健信,tpex,05,電機機械,
4503,金雨,tpex,05,電機機械,
4506,崇友,tpex,05,電機機械,
4510,高鋒,tpex,05,電機機械,
4513,福裕,tpex,05,電機機械,
4523,永彰,tpex,05,電機機械,
4526,東台,twse,05,電機機械,20030915
4527,方方土霖,tpex,05,電機機械,
4528,江興鍛,tpex,05,電機機械,
4529,淳紳,tpex,20,其他,
4530,天意能創,tpex,16,觀光餐旅,
4532,瑞智,twse,05,電機機械,20030804
4533,協易機,tpex,05,電機機械,
4534,慶騰,tpex,05,電機機械,
4535,至興,tpex,05,電機機械,
4536,拓凱,twse,37,運動休閒,20131009
4538,大詠城,tpex,05,電機機械,
4540,全球傳動,twse,05,電機機械,20180815
4541,晟田,tpex,20,其他,
4542,科嶠,tpex,28,電子零組件業,
4543,萬在,tpex,05,電機機械,
4545,銘鈺,twse,28,電子零組件業,20160106
4549,桓達,tpex,05,電機機械,
4550,長佳,tpex,05,電機機械,
4551,智伸科,twse,12,汽車工業,20150810
4552,力達-KY,twse,05,電機機械,20160720
4554,橙的,tpex,31,其他電子業,
4555,氣立,twse,05,電機機械,20151027
4556,旭然,tpex,20,其他,
4557,永新-KY,twse,12,汽車工業,20151012
4558,寶緯,tpex,05,電機機械,
4560,強信-KY,twse,05,電機機械,20170526
4561,健椿,tpex,05,電機機械,
4562,穎漢,twse,05,電機機械,20170821
4563,百德,tpex,05,電機機械,
4564,元翎,twse,05,電機機械,20190307
4566,時碩工業,twse,05,電機機械,20180205
4568,科際精密,tpex,05,電機機械,
4569,六方科-KY,twse,12,汽車工業,20230731
4571,鈞興-KY,twse,05,電機機械,20190917
4572,駐龍,twse,05,電機機械,20190910
4576,大銀微系統,twse,05,電機機械,20190904
4577,達航科技,tpex,31,其他電子業,
4580,捷流閥業,tpex,05,電機機械,
4581,光隆精密-KY,twse,12,汽車工業,20200309
4582,聚恆-創,twse,35,綠能環保,20260522
4583,台灣精銳,twse,05,電機機械,20220509
4584,君帆,tpex,05,電機機械,
4585,達明,twse,31,其他電子業,20250926
4588,玖鼎電力,twse,31,其他電子業,20240129
4590,富田-創,twse,05,電機機械,20260129
4609,唐鋒,tpex,38,居家生活,
4702,中美實,tpex,38,居家生活,
4706,大恭,tpex,21,化學工業,
4707,磐亞,tpex,21,化學工業,
4711,永純,tpex,21,化學工業,
4714,永捷,tpex,21,化學工業,
4716,大立,tpex,21,化學工業,
4720,德淵,twse,21,化學工業,20150624
4721,美琪瑪,tpex,21,化學工業,
4722,國精化,twse,21,化學工業,20120815
4726,永昕,tpex,22,生技醫療業,
4728,雙美,tpex,22,生技醫療業,
4729,熒茂,tpex,26,光電業,
4735,豪展,tpex,22,生技醫療業,
4736,泰博,twse,22,生技醫療業,20231222
4737,華廣,twse,22,生技醫療業,20101223
4739,康普,twse,21,化學工業,20170908
4741,泓瀚,tpex,21,化學工業,
4743,合一,tpex,22,生技醫療業,
4744,皇將,tpex,22,生技醫療業,
4745,合富-KY,tpex,22,生技醫療業,
4746,台耀,twse,22,生技醫療業,20110301
4747,強生*,tpex,22,生技醫療業,
4749,新應材,tpex,24,半導體業,
4754,國碳科,tpex,21,化學工業,
4755,三福化,twse,21,化學工業,20131127
4760,勤凱科技,tpex,31,其他電子業,
4763,材料*-KY,twse,21,化學工業,20151109
4764,雙鍵,twse,21,化學工業,20180104
4766,南寶,twse,21,化學工業,20181128
4767,誠泰科技,tpex,21,化學工業,
4768,晶呈科技,tpex,21,化學工業,
4770,上品,twse,21,化學工業,20211222
4771,望隼,twse,22,生技醫療業,20240318
4772,台特化,tpex,21,化學工業,
4804,大略-KY,tpex,16,觀光餐旅,
4806,桂田文創,tpex,32,,
4807,日成-KY,twse,18,貿易百貨,20170626
4903,聯光通,tpex,27,通信網路業,
4904,遠傳,twse,27,通信網路業,20050824
4905,台聯電,tpex,22,生技醫療業,
4906,正文,twse,27,通信網路業,20030630
4907,富宇,tpex,14,建材營造,
4908,前鼎,tpex,27,通信網路業,
4909,新復興,tpex,27,通信網路業,
4911,德英,tpex,22,生技醫療業,
4912,聯德控股-KY,twse,28,電子零組件業,20150521
4915,致伸,twse,28,電子零組件業,20121005
4916,事欣科,twse,25,電腦及週邊設備業,20131121
4919,新唐,twse,24,半導體業,20100927
4923,力士,tpex,24,半導體業,
4924,欣厚-KY,tpex,35,綠能環保,
4927,泰鼎-KY,twse,28,電子零組件業,20150908
4930,燦星網,twse,06,電器電纜,20100621
4931,新盛力,tpex,25,電腦及週邊設備業,
4933,友輝,tpex,26,光電業,
4934,太極,twse,26,光電業,20110816
4935,茂林-KY,twse,26,光電業,20110728
4938,和碩,twse,25,電腦及週邊設備業,20100624
4939,亞電,tpex,28,電子零組件業,
4942,嘉彰,twse,26,光電業,20110627
4943,康控-KY,twse,28,電子零組件業,20161111
4946,辣椒,tpex,32,,
4949,有成精密,twse,26,光電業,20240509
4950,金耘國際,tpex,10,鋼鐵工業,
4951,精拓科,tpex,24,半導體業,
4952,凌通,twse,24,半導體業,20111101
4953,緯致,tpex,30,資訊服務業,
4956,光鋐,twse,26,光電業,20111024
4958,臻鼎-KY,twse,28,電子零組件業,20111226
4960,誠美材,twse,26,光電業,20111024
4961,天鈺,twse,24,半導體業,20181017
4966,譜瑞-KY,tpex,24,半導體業,
4967,十銓,twse,24,半導體業,20190114
4968,立積,twse,24,半導體業,20151113
4971,IET-KY,tpex,24,半導體業,
4972,湯石照明,tpex,26,光電業,
4973,廣穎電通,tpex,24,半導體業,
4974,亞泰,tpex,28,電子零組件業,
4976,佳凌,twse,26,光電業,20121120
4977,眾達-KY,twse,27,通信網路業,20131120
4979,華星光,tpex,27,通信網路業,
4989,榮科,twse,28,電子零組件業,20180628
4991,環宇-KY,tpex,24,半導體業,
4994,傳奇,twse,30,資訊服務業,20131225
4995,晶達,tpex,26,光電業,
4999,鑫禾,twse,28,電子零組件業,20130603
5007,三星,twse,10,鋼鐵工業,20110916
5009,榮剛,tpex,10,鋼鐵工業,
5011,久陽,tpex,10,鋼鐵工業,
5013,強新,tpex,10,鋼鐵工業,
5014,建錩,tpex,10,鋼鐵工業,
5015,華祺,tpex,10,鋼鐵工業,
5016,松和,tpex,10,鋼鐵工業,
5201,凱衛,tpex,30,資訊服務業,
5202,力新,tpex,30,資訊服務業,
5203,訊連,twse,30,資訊服務業,20040927
5205,中茂,tpex,35,綠能環保,
5206,坤悅,tpex,14,建材營造,
5209,新鼎,tpex,20,其他,
5210,寶碩,tpex,30,資訊服務業,
5211,蒙恬,tpex,30,資訊服務業,
5212,凌網,tpex,30,資訊服務業,
5213,亞昕,tpex,14,建材營造,
5215,科嘉-KY,twse,25,電腦及週邊設備業,20111226
5220,萬達光電,tpex,26,光電業,
5222,全訊,twse,24,半導體業,20211025
5223,安力-KY,tpex,25,電腦及週邊設備業,
5225,東科-KY,twse,31,其他電子業,20121105
5227,立凱-KY,tpex,28,電子零組件業,
5228,鈺鎧,tpex,28,電子零組件業,
5230,雷笛克光學,tpex,26,光電業,
5234,達興材料,twse,26,光電業,20120716
5236,凌陽創新,twse,24,半導體業,20260716
5243,乙盛-KY,twse,26,光電業,20131125
5244,弘凱,twse,26,光電業,20220119
5245,智晶,tpex,26,光電業,
5251,天鉞電,tpex,26,光電業,
5258,虹堡,twse,25,電腦及週邊設備業,20161230
5263,智崴,tpex,32,,
5269,祥碩,twse,24,半導體業,20121212
5272,笙科,tpex,24,半導體業,
5274,信驊,tpex,24,半導體業,
5276,達輝-KY,tpex,20,其他,
5278,尚凡*,tpex,36,數位雲端,
5283,禾聯碩,twse,06,電器電纜,20190524
5284,jpp-KY,twse,20,其他,20170309
5285,界霖,twse,24,半導體業,20140225
5287,數字,tpex,36,數位雲端,
5288,豐祥-KY,twse,05,電機機械,20140925
5289,宜鼎,tpex,25,電腦及週邊設備業,
5291,邑昇,tpex,28,電子零組件業,
5292,華懋,twse,35,綠能環保,20231121
5299,杰力,tpex,24,半導體業,
5301,寶得利,tpex,16,觀光餐旅,
5302,太欣,tpex,24,半導體業,
5306,桂盟,twse,37,運動休閒,20220308
5309,系統電,tpex,28,電子零組件業,
5310,天剛,tpex,30,資訊服務業,
5312,寶島科,tpex,22,生技醫療業,
5314,世紀*,tpex,20,其他,
5315,光聯,tpex,26,光電業,
5321,美而快,tpex,36,數位雲端,
5324,士開,tpex,14,建材營造,
5328,華容,tpex,28,電子零組件業,
5340,建榮,tpex,28,電子零組件業,
5344,立衛,tpex,24,半導體業,
5345,馥鴻,tpex,20,其他,
5347,世界,tpex,24,半導體業,
5348,正能量智能,tpex,37,運動休閒,
5351,鈺創,tpex,24,半導體業,
5353,台林,tpex,27,通信網路業,
5355,佳總,tpex,28,電子零組件業,
5356,協益,tpex,25,電腦及週邊設備業,
5364,力麗店,tpex,16,觀光餐旅,
5381,光譜,tpex,05,電機機械,
5386,青雲,tpex,25,電腦及週邊設備業,
5388,中磊,twse,27,通信網路業,20071203
5392,能率,tpex,26,光電業,
5398,慕康生醫,tpex,20,其他,
5403,中菲,tpex,30,資訊服務業,
5410,國眾,tpex,30,資訊服務業,
5425,台半,tpex,24,半導體業,
5426,振發,tpex,25,電腦及週邊設備業,
5432,新門,tpex,35,綠能環保,
5434,崇越,twse,29,電子通路業,20030825
5438,東友,tpex,25,電腦及週邊設備業,
5439,高技,tpex,28,電子零組件業,
5443,均豪,tpex,24,半導體業,
5450,南良,tpex,20,其他,
5452,佶優,tpex,31,其他電子業,
5455,昇益,tpex,14,建材營造,
5457,宣德,tpex,28,電子零組件業,
5460,同協,tpex,28,電子零組件業,
5464,霖宏,tpex,28,電子零組件業,
5465,富驊,tpex,25,電腦及週邊設備業,
5468,凱鈺,tpex,24,半導體業,
5469,瀚宇博,twse,28,電子零組件業,20030825
5471,松翰,twse,24,半導體業,20030825
5474,聰泰,tpex,25,電腦及週邊設備業,
5475,德宏,tpex,28,電子零組件業,
5478,智冠,tpex,32,,
5481,新華,tpex,20,其他,
5483,中美晶,tpex,24,半導體業,
5484,慧友,twse,26,光電業,20030825
5487,通泰,tpex,24,半導體業,
5488,松普,tpex,28,電子零組件業,
5489,彩富,tpex,31,其他電子業,
5490,同亨,tpex,25,電腦及週邊設備業,
5493,三聯,tpex,31,其他電子業,
5498,凱崴,tpex,28,電子零組件業,
5508,永信建,tpex,14,建材營造,
5511,德昌,tpex,14,建材營造,
5512,力麒,tpex,14,建材營造,
5514,三豐,tpex,14,建材營造,
5515,建國,twse,14,建材營造,20031006
5516,雙喜,tpex,14,建材營造,
5519,隆大,twse,14,建材營造,20140210
5520,力泰,tpex,14,建材營造,
5521,工信,twse,14,建材營造,20121218
5522,遠雄,twse,14,建材營造,20070806
5523,豐謙,tpex,14,建材營造,
5525,順天,twse,14,建材營造,20041126
5529,鉅陞,tpex,14,建材營造,
5530,龍巖,tpex,20,其他,
5531,鄉林,twse,14,建材營造,20050131
5533,皇鼎,twse,14,建材營造,20080430
5534,長虹,twse,14,建材營造,20040524
5536,聖暉*,tpex,31,其他電子業,
5538,東明-KY,twse,10,鋼鐵工業,20131216
5543,桓鼎-KY,tpex,14,建材營造,
5546,永固-KY,twse,14,建材營造,20200520
5547,久舜,tpex,14,建材營造,
5548,安倉,tpex,14,建材營造,
5601,台聯櫃,tpex,15,航運業,
5603,陸海,tpex,15,航運業,
5604,中連,tpex,20,其他,
5607,遠雄港,twse,15,航運業,20041202
5608,四維航,twse,15,航運業,20030825
5609,中菲行,tpex,15,航運業,
5701,劍湖山,tpex,16,觀光餐旅,
5703,亞都麗緻,tpex,16,觀光餐旅,
5704,老爺知,tpex,16,觀光餐旅,
5706,鳳凰,twse,16,觀光餐旅,20111021
5864,致和證,tpex,17,金融保險,
5871,中租-KY,twse,20,其他,20111213
5876,上海商銀,twse,17,金融保險,20181019
5878,台名,tpex,17,金融保險,
5880,合庫金,twse,17,金融保險,20111201
5902,德記,tpex,38,居家生活,
5903,全家,tpex,38,居家生活,
5904,寶雅*,tpex,38,居家生活,
5905,南仁湖,tpex,16,觀光餐旅,
5906,台南-KY,twse,18,貿易百貨,20111024
5907,大洋-KY,twse,18,貿易百貨,20120606
6005,群益證,twse,17,金融保險,20051121
6015,宏遠證,tpex,17,金融保險,
6016,康和證,tpex,17,金融保險,
6020,大展證,tpex,17,金融保險,
6021,美好證,tpex,17,金融保險,
6023,元大期貨,tpex,17,金融保險,
6024,群益期,twse,17,金融保險,20171016
6026,福邦證,tpex,17,金融保險,
6028,公勝保經,tpex,17,金融保險,
6101,寬魚國際,tpex,32,,
6103,合邦,tpex,24,半導體業,
6104,創惟,tpex,24,半導體業,
6108,競國,twse,28,電子零組件業,20081230
6109,亞元,tpex,27,通信網路業,
6111,光聚晶電,tpex,32,,
6112,邁達特,twse,30,資訊服務業,20030804
6113,亞矽,tpex,29,電子通路業,
6114,久威,tpex,28,電子零組件業,
6115,鎰勝,twse,28,電子零組件業,20040719
6116,彩晶,twse,26,光電業,20040906
