date,stock_id,foreign,trust,dealer,total
2024-01-10,01007T,1000,0,0,1000
2024-01-24,01007T,-28000,0,0,-28000
2024-01-25,01007T,-1000,0,0,-1000
2024-01-30,01007T,-1000,0,0,-1000
2024-01-31,01007T,3000,0,0,3000
2024-02-01,01007T,-1000,0,0,-1000
2024-03-01,01007T,4000,0,0,4000
2024-03-11,01007T,16000,0,0,16000
2024-04-03,01007T,-76000,0,0,-76000
2024-04-09,01007T,11000,0,0,11000
2024-04-10,01007T,8000,0,0,8000
2024-04-11,01007T,12000,0,0,12000
2024-04-12,01007T,1000,0,0,1000
2024-04-15,01007T,1000,0,0,1000
2024-04-25,01007T,-16000,0,0,-16000
2024-04-30,01007T,-1000,0,0,-1000
2024-05-02,01007T,-2000,0,0,-2000
2024-05-03,01007T,5000,0,0,5000
2024-05-14,01007T,-11000,0,0,-11000
2024-05-24,01007T,-2000,0,0,-2000
2024-06-04,01007T,-2000,0,0,-2000
2024-06-07,01007T,8000,0,0,8000
2024-06-21,01007T,-1000,0,0,-1000
2024-07-26,01007T,2000,0,0,2000
2024-08-01,01007T,2000,0,0,2000
2024-08-09,01007T,2000,0,0,2000
2024-08-20,01007T,1000,0,0,1000
2024-09-18,01007T,-2000,0,0,-2000
2024-09-19,01007T,-50000,0,0,-50000
2024-09-23,01007T,-4000,0,0,-4000
2024-10-08,01007T,1000,0,0,1000
2024-10-11,01007T,-1000,0,0,-1000
2024-11-01,01007T,1000,0,0,1000
2024-11-07,01007T,6000,0,0,6000
2024-11-08,01007T,1000,0,0,1000
2024-12-02,01007T,-7000,0,0,-7000
2024-12-17,01007T,5000,0,0,5000
2024-12-24,01007T,12000,0,0,12000
2025-01-07,01007T,-2000,0,0,-2000
2025-01-08,01007T,-6000,0,0,-6000
2025-01-09,01007T,-9000,0,0,-9000
2025-01-20,01007T,2000,0,0,2000
2025-02-18,01007T,1000,0,0,1000
2025-03-04,01007T,-3000,0,0,-3000
2025-03-07,01007T,2000,0,0,2000
2025-03-17,01007T,7000,0,0,7000
2025-04-08,01007T,-1000,0,0,-1000
2025-04-11,01007T,-8000,0,0,-8000
2025-04-23,01007T,1000,0,0,1000
2025-04-28,01007T,14000,0,0,14000
2025-04-30,01007T,1000,0,0,1000
2025-05-02,01007T,1000,0,0,1000
2025-05-12,01007T,3000,0,0,3000
2025-05-14,01007T,2000,0,0,2000
2025-05-15,01007T,2000,0,0,2000
2025-05-23,01007T,-1000,0,0,-1000
2025-05-29,01007T,-1000,0,0,-1000
2025-06-03,01007T,-1000,0,0,-1000
2025-06-04,01007T,-1000,0,0,-1000
2025-06-09,01007T,-109000,0,0,-109000
2025-06-12,01007T,2000,0,0,2000
2025-06-23,01007T,2000,0,0,2000
2025-07-03,01007T,-1000,0,0,-1000
2025-07-09,01007T,-39000,0,0,-39000
2025-08-05,01007T,5000,0,0,5000
2025-08-22,01007T,-37000,0,0,-37000
2025-08-27,01007T,4000,0,0,4000
2025-08-29,01007T,7000,0,0,7000
2025-09-02,01007T,1000,0,0,1000
2025-09-09,01007T,11000,0,0,11000
2025-09-10,01007T,1000,0,0,1000
2025-10-22,01007T,2000,0,0,2000
2025-11-11,01007T,-1000,0,0,-1000
2025-11-18,01007T,-1000,0,0,-1000
2025-11-19,01007T,-28000,0,0,-28000
2025-12-04,01007T,1000,0,0,1000
2025-12-05,01007T,4000,0,0,4000
2025-12-10,01007T,1000,0,0,1000
2025-12-12,01007T,-4000,0,0,-4000
2025-12-15,01007T,5000,0,0,5000
2025-12-18,01007T,1000,0,0,1000
2025-12-26,01007T,2000,0,0,2000
2025-12-29,01007T,-4000,0,0,-4000
2025-12-31,01007T,1000,0,0,1000
2026-01-05,01007T,1000,0,0,1000
2026-01-06,01007T,3000,0,0,3000
2026-01-07,01007T,17000,0,0,17000
2026-01-08,01007T,10000,0,0,10000
2026-01-09,01007T,2000,0,0,2000
2026-01-12,01007T,19000,0,0,19000
2026-01-13,01007T,16000,0,0,16000
2026-01-14,01007T,-1000,0,0,-1000
2026-01-21,01007T,-1000,0,0,-1000
2026-01-22,01007T,-67000,0,0,-67000
2026-01-26,01007T,34000,0,0,34000
2026-01-28,01007T,-1000,0,0,-1000
2026-01-30,01007T,-12000,0,0,-12000
2026-02-02,01007T,-1000,0,0,-1000
2026-02-03,01007T,16000,0,0,16000
2026-02-05,01007T,10000,0,0,10000
2026-02-10,01007T,9000,0,0,9000
2026-02-24,01007T,3000,0,0,3000
2026-02-25,01007T,4000,0,0,4000
2026-03-11,01007T,-64000,0,0,-64000
2026-03-12,01007T,3000,0,0,3000
2026-03-19,01007T,-68000,0,0,-68000
2026-03-20,01007T,6000,0,0,6000
2026-04-02,01007T,3000,0,0,3000
2026-04-16,01007T,-2000,0,0,-2000
2026-05-11,01007T,4000,0,0,4000
2026-05-12,01007T,-18000,0,0,-18000
2026-05-25,01007T,-2000,0,0,-2000
2026-06-12,01007T,1000,0,0,1000
2026-06-26,01007T,1000,0,0,1000
2026-06-29,01007T,1000,0,0,1000
2026-06-30,01007T,1000,0,0,1000
2026-07-02,01007T,1000,0,0,1000
2026-07-03,01007T,1000,0,0,1000
2026-07-06,01007T,2000,0,0,2000
2026-07-07,01007T,4000,0,0,4000
2026-07-08,01007T,1000,0,0,1000
2026-07-09,01007T,1000,0,0,1000
2026-07-14,01007T,1000,0,0,1000
2026-07-16,01007T,9000,0,0,9000
2026-07-17,01007T,6000,0,0,6000
2026-07-20,01007T,4000,0,0,4000
2026-07-22,01007T,1000,0,0,1000
2026-07-23,01007T,1000,0,0,1000
2026-07-24,01007T,2000,0,0,2000
2026-07-27,01007T,47000,0,0,47000
2026-07-28,01007T,-8000,0,0,-8000
2026-07-29,01007T,39000,0,0,39000
2026-07-30,01007T,0,0,0,0
2026-07-31,01007T,51000,0,0,51000
2026-08-04,01007T,30000,0,0,30000
2026-08-05,01007T,-35000,0,0,-35000
2026-08-06,01007T,-13000,0,0,-13000
2026-08-07,01007T,31000,0,0,31000
2026-08-10,01007T,0,0,0,0
2026-08-11,01007T,0,0,0,0
2026-08-12,01007T,0,0,0,0
2026-08-13,01007T,-3000,0,0,-3000
2026-08-14,01007T,13000,0,0,13000
2026-08-17,01007T,-10000,0,0,-10000
2026-08-18,01007T,8000,0,0,8000
2026-08-19,01007T,12000,0,0,12000
2026-08-21,01007T,-7000,0,0,-7000
2026-08-24,01007T,-29000,0,0,-29000
2026-08-25,01007T,31000,0,0,31000
2026-08-28,01007T,2000,0,0,2000
2026-08-31,01007T,-1000,0,0,-1000
2026-09-01,01007T,-2000,0,0,-2000
2026-09-03,01007T,19000,0,0,19000
