date,stock_id,foreign,trust,dealer,total
2017-03-14,00683L,0,0,1490000,1490000
2017-03-15,00683L,0,0,288000,288000
2017-03-16,00683L,0,0,12000,12000
2017-03-17,00683L,0,0,-529000,-529000
2017-03-20,00683L,0,0,-155000,-155000
2017-03-21,00683L,0,0,-23000,-23000
2017-03-22,00683L,0,0,276000,276000
2017-03-23,00683L,0,0,-2000,-2000
2017-03-24,00683L,0,0,134000,134000
2017-03-27,00683L,0,0,-61000,-61000
2017-03-28,00683L,0,0,-31000,-31000
2017-03-29,00683L,0,0,-33000,-33000
2017-03-30,00683L,0,0,17000,17000
2017-03-31,00683L,0,0,208000,208000
2017-04-05,00683L,0,0,32000,32000
2017-04-06,00683L,0,0,23000,23000
2017-04-07,00683L,0,0,11000,11000
2017-04-10,00683L,0,0,42000,42000
2017-04-11,00683L,0,0,23000,23000
2017-04-12,00683L,0,0,-20000,-20000
2017-04-13,00683L,0,0,-36000,-36000
2017-04-14,00683L,0,0,3000,3000
2017-04-17,00683L,0,0,-1000,-1000
2017-04-18,00683L,0,0,-24000,-24000
2017-04-19,00683L,0,0,-112000,-112000
2017-04-20,00683L,0,0,114000,114000
2017-04-21,00683L,0,0,31000,31000
2017-04-24,00683L,0,0,-236000,-236000
2017-04-25,00683L,0,0,-7000,-7000
2017-04-26,00683L,0,0,-306000,-306000
2017-04-27,00683L,0,0,-46000,-46000
2017-04-28,00683L,0,0,-147000,-147000
2017-05-02,00683L,0,0,-85000,-85000
2017-05-03,00683L,0,0,-23000,-23000
2017-05-04,00683L,0,0,-118000,-118000
2017-05-05,00683L,0,0,-98000,-98000
2017-05-08,00683L,0,0,35000,35000
2017-05-09,00683L,0,0,-22000,-22000
2017-05-10,00683L,0,0,8000,8000
2017-05-11,00683L,0,0,96000,96000
2017-05-12,00683L,0,0,-392000,-392000
2017-05-15,00683L,0,0,66000,66000
2017-05-16,00683L,0,0,-17000,-17000
2017-05-17,00683L,60000,0,-291000,-231000
2017-05-18,00683L,0,0,-174000,-174000
2017-05-19,00683L,0,0,-4000,-4000
2017-05-22,00683L,0,0,-543000,-543000
2017-05-23,00683L,0,0,-149000,-149000
2017-05-24,00683L,0,0,-130000,-130000
2017-05-25,00683L,-8000,0,-148000,-156000
2017-05-26,00683L,0,0,-273000,-273000
2017-05-31,00683L,0,0,-21000,-21000
2017-06-01,00683L,0,0,-88000,-88000
2017-06-02,00683L,0,0,-202000,-202000
2017-06-05,00683L,0,0,-143000,-143000
2017-06-06,00683L,-56000,0,-65000,-121000
2017-06-07,00683L,0,0,-161000,-161000
2017-06-08,00683L,0,0,-348000,-348000
2017-06-09,00683L,57000,0,313000,370000
2017-06-12,00683L,-33000,0,-64000,-97000
2017-06-13,00683L,0,0,-77000,-77000
2017-06-14,00683L,0,0,33000,33000
2017-06-15,00683L,0,0,-13000,-13000
2017-06-16,00683L,27000,0,-8000,19000
2017-06-19,00683L,-16000,0,-23000,-39000
2017-06-20,00683L,0,0,1000,1000
2017-06-22,00683L,16000,0,28000,44000
2017-06-23,00683L,2000,0,6000,8000
2017-06-26,00683L,77000,0,40000,117000
2017-06-28,00683L,14000,0,34000,48000
2017-06-29,00683L,-56000,0,-29000,-85000
2017-06-30,00683L,-84000,0,-143000,-227000
2017-07-03,00683L,0,0,-18000,-18000
2017-07-04,00683L,34000,0,-1000,33000
2017-07-05,00683L,0,0,24000,24000
2017-07-06,00683L,14000,0,-74000,-60000
2017-07-07,00683L,0,0,-71000,-71000
2017-07-10,00683L,0,0,50000,50000
2017-07-12,00683L,-40000,0,-332000,-372000
2017-07-14,00683L,58000,0,-2000,56000
2017-07-17,00683L,-86000,0,-154000,-240000
2017-07-18,00683L,4000,0,-769000,-765000
2017-07-19,00683L,-37000,0,-168000,-205000
2017-07-20,00683L,-18000,0,-94000,-112000
2017-07-21,00683L,-32000,0,-222000,-254000
2017-07-24,00683L,-77000,0,-261000,-338000
2017-07-25,00683L,-25000,0,-236000,-261000
2017-07-26,00683L,-146000,0,-85000,-231000
2017-07-27,00683L,-27000,0,-235000,-262000
2017-07-28,00683L,20000,0,-19000,1000
2017-07-31,00683L,-57000,0,-284000,-341000
2017-08-01,00683L,-34000,0,-586000,-620000
2017-08-02,00683L,-12000,0,-162000,-174000
2017-08-03,00683L,-31000,0,-144000,-175000
2017-08-04,00683L,-4000,0,-39000,-43000
2017-08-07,00683L,-294000,0,-770000,-1064000
2017-08-08,00683L,-128000,0,-443000,-571000
2017-08-09,00683L,-77000,0,-237000,-314000
2017-08-10,00683L,-21000,0,-84000,-105000
2017-08-11,00683L,-114000,0,-291000,-405000
2017-08-14,00683L,-28000,0,-111000,-139000
2017-08-15,00683L,2000,0,-175000,-173000
2017-08-16,00683L,15000,0,0,15000
2017-08-17,00683L,-8000,0,-208000,-216000
2017-08-18,00683L,43000,0,10000,53000
2017-08-22,00683L,-17000,0,-81000,-98000
2017-08-23,00683L,-37000,0,-3000,-40000
2017-08-24,00683L,-60000,0,-37000,-97000
2017-08-25,00683L,40000,0,50000,90000
2017-08-28,00683L,-6000,0,-166000,-172000
2017-08-29,00683L,0,0,-34000,-34000
2017-08-30,00683L,38000,0,-214000,-176000
2017-08-31,00683L,5000,0,-45000,-40000
2017-09-01,00683L,-45000,0,6000,-39000
2017-09-04,00683L,4000,0,0,4000
2017-09-06,00683L,-6000,0,-14000,-20000
2017-09-07,00683L,-5000,0,-69000,-74000
2017-09-08,00683L,-108000,0,-1011000,-1119000
2017-09-11,00683L,-4000,0,-259000,-263000
2017-09-12,00683L,13000,0,-27000,-14000
2017-09-13,00683L,0,0,-63000,-63000
2017-09-14,00683L,54000,0,0,54000
2017-09-15,00683L,0,0,-110000,-110000
2017-09-18,00683L,0,0,-105000,-105000
2017-09-19,00683L,0,0,-9000,-9000
2017-09-20,00683L,-71000,0,-105000,-176000
2017-09-21,00683L,30000,0,0,30000
2017-09-22,00683L,0,0,-768000,-768000
2017-09-25,00683L,-71000,0,-791000,-862000
2017-09-26,00683L,4000,0,-126000,-122000
2017-09-27,00683L,-66000,0,-1083000,-1149000
2017-09-28,00683L,-36000,0,-1636000,-1672000
2017-09-29,00683L,-480000,0,-4497000,-4977000
2017-09-30,00683L,-568000,0,-354000,-922000
2017-10-02,00683L,-111000,0,-1239000,-1350000
2017-10-03,00683L,11000,0,-414000,-403000
2017-10-05,00683L,-39000,0,-306000,-345000
2017-10-06,00683L,0,0,315000,315000
2017-10-11,00683L,-70000,0,-247000,-317000
2017-10-12,00683L,0,0,-810000,-810000
2017-10-13,00683L,19000,0,-115000,-96000
2017-10-17,00683L,-16000,0,-1889000,-1905000
2017-10-18,00683L,0,0,-744000,-744000
2017-10-19,00683L,10000,0,-418000,-408000
2017-10-20,00683L,216000,0,136000,352000
2017-10-23,00683L,0,0,197000,197000
2017-10-24,00683L,145000,0,157000,302000
2017-10-25,00683L,38000,0,858000,896000
2017-10-26,00683L,0,0,-1000,-1000
2017-10-27,00683L,85000,0,3967000,4052000
2017-10-30,00683L,-44000,0,-91000,-135000
2017-10-31,00683L,0,0,-303000,-303000
2017-11-01,00683L,0,0,158000,158000
2017-11-02,00683L,-32000,0,355000,323000
2017-11-03,00683L,0,0,669000,669000
2017-11-06,00683L,15000,0,277000,292000
2017-11-07,00683L,-40000,0,12000,-28000
2017-11-08,00683L,0,0,213000,213000
2017-11-09,00683L,0,0,528000,528000
2017-11-10,00683L,-2000,0,267000,265000
2017-11-13,00683L,0,0,62000,62000
2017-11-14,00683L,0,0,101000,101000
2017-11-15,00683L,0,0,159000,159000
2017-11-16,00683L,-70000,0,0,-70000
2017-11-17,00683L,-260000,0,-508000,-768000
2017-11-20,00683L,3000,0,4000,7000
2017-11-21,00683L,40000,0,0,40000
2017-11-22,00683L,51000,0,0,51000
2017-11-23,00683L,16000,0,-298000,-282000
2017-11-24,00683L,-68000,0,-74000,-142000
2017-11-27,00683L,-277000,0,-498000,-775000
2017-11-28,00683L,-41000,0,-20000,-61000
2017-11-29,00683L,-114000,0,-266000,-380000
2017-11-30,00683L,-43000,0,-55000,-98000
2017-12-01,00683L,0,0,-3000,-3000
2017-12-04,00683L,0,0,-313000,-313000
2017-12-05,00683L,40000,0,-13000,27000
2017-12-06,00683L,20000,0,1000,21000
2017-12-07,00683L,87000,0,49000,136000
2017-12-08,00683L,78000,0,228000,306000
2017-12-11,00683L,54000,0,483000,537000
2017-12-12,00683L,10000,0,351000,361000
2017-12-13,00683L,0,0,553000,553000
2017-12-14,00683L,113000,0,433000,546000
2017-12-15,00683L,0,0,633000,633000
2017-12-18,00683L,0,0,269000,269000
2017-12-20,00683L,-44000,0,-2000,-46000
2017-12-21,00683L,-15000,0,12000,-3000
2017-12-22,00683L,0,0,84000,84000
2017-12-26,00683L,0,0,103000,103000
2017-12-27,00683L,0,0,95000,95000
2017-12-28,00683L,0,0,61000,61000
2017-12-29,00683L,-41000,0,25000,-16000
2018-01-02,00683L,0,0,-411000,-411000
2018-01-03,00683L,0,0,-729000,-729000
2018-01-04,00683L,0,0,-271000,-271000
2018-01-05,00683L,-228000,0,-223000,-451000
2018-01-08,00683L,22000,0,95000,117000
2018-01-09,00683L,-166000,0,-332000,-498000
2018-01-10,00683L,-20000,0,-99000,-119000
2018-01-11,00683L,65000,0,-89000,-24000
2018-01-12,00683L,-44000,0,-514000,-558000
2018-01-15,00683L,-129000,0,-2601000,-2730000
2018-01-16,00683L,0,0,-1240000,-1240000
2018-01-17,00683L,-5000,0,-798000,-803000
2018-01-18,00683L,43000,0,-58000,-15000
2018-01-19,00683L,0,0,-656000,-656000
2018-01-22,00683L,152000,0,109000,261000
2018-01-23,00683L,-75000,0,-273000,-348000
2018-01-24,00683L,0,0,-1524000,-1524000
2018-01-25,00683L,-391000,0,-2476000,-2867000
2018-01-26,00683L,0,0,-1680000,-1680000
2018-01-29,00683L,-201000,0,-2466000,-2667000
2018-01-30,00683L,-27000,0,-2707000,-2734000
2018-01-31,00683L,-67000,0,-2750000,-2817000
2018-02-01,00683L,0,0,-436000,-436000
2018-02-02,00683L,1000,0,-2229000,-2228000
2018-02-05,00683L,-11000,0,-2076000,-2087000
2018-02-06,00683L,-8000,0,-1060000,-1068000
2018-02-07,00683L,105000,0,93000,198000
2018-02-08,00683L,-44000,0,154000,110000
2018-02-09,00683L,-56000,0,-145000,-201000
2018-02-12,00683L,4000,0,-1211000,-1207000
2018-02-21,00683L,-7000,0,-1919000,-1926000
2018-02-22,00683L,2000,0,-23000,-21000
2018-02-23,00683L,-8000,0,-841000,-849000
2018-02-26,00683L,0,0,-1971000,-1971000
2018-02-27,00683L,0,0,-29000,-29000
2018-03-01,00683L,-2000,0,-608000,-610000
2018-03-02,00683L,2000,0,-1882000,-1880000
2018-03-05,00683L,0,0,232000,232000
2018-03-06,00683L,0,0,215000,215000
2018-03-07,00683L,0,0,-1235000,-1235000
2018-03-08,00683L,31000,0,131000,162000
2018-03-09,00683L,225000,0,275000,500000
2018-03-12,00683L,-24000,0,219000,195000
2018-03-13,00683L,31000,0,308000,339000
2018-03-14,00683L,0,0,-428000,-428000
2018-03-15,00683L,326000,0,-72000,254000
2018-03-16,00683L,556000,0,3000,559000
2018-03-19,00683L,420000,0,855000,1275000
2018-03-20,00683L,398000,0,-767000,-369000
2018-03-21,00683L,-8000,0,774000,766000
2018-03-22,00683L,573000,0,-813000,-240000
2018-03-23,00683L,120000,0,399000,519000
2018-03-26,00683L,50000,0,2015000,2065000
2018-03-27,00683L,0,0,-195000,-195000
2018-03-28,00683L,142000,0,1188000,1330000
2018-03-29,00683L,-40000,0,1214000,1174000
2018-03-30,00683L,569000,0,68000,637000
2018-03-31,00683L,0,0,586000,586000
2018-04-02,00683L,0,0,525000,525000
2018-04-03,00683L,0,0,675000,675000
2018-04-09,00683L,0,0,1682000,1682000
2018-04-10,00683L,0,0,34000,34000
2018-04-11,00683L,-207000,0,-38000,-245000
2018-04-12,00683L,-61000,0,-284000,-345000
2018-04-13,00683L,0,0,186000,186000
2018-04-16,00683L,0,0,1074000,1074000
2018-04-17,00683L,0,0,849000,849000
2018-04-18,00683L,0,0,285000,285000
2018-04-19,00683L,0,0,411000,411000
2018-04-20,00683L,0,0,859000,859000
2018-04-23,00683L,-3000,0,2793000,2790000
2018-04-24,00683L,5000,0,1246000,1251000
2018-04-25,00683L,2000,0,549000,551000
2018-04-26,00683L,6000,0,1208000,1214000
2018-04-27,00683L,0,0,1795000,1795000
2018-04-30,00683L,81000,0,294000,375000
2018-05-02,00683L,-10000,0,1657000,1647000
2018-05-03,00683L,0,0,568000,568000
2018-05-04,00683L,0,0,889000,889000
2018-05-07,00683L,0,0,426000,426000
2018-05-08,00683L,2000,0,569000,571000
2018-05-09,00683L,0,0,1879000,1879000
