date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2026-09-07,00411A,120,556,5158,158019,0,0,0,5594,0,0,0
2026-09-07,006201,34,1,177,5736,0,0,11,144,0,11,0
2026-09-07,00679B,219,0,4290,1556423,0,2,4,4073,2,2,0
2026-09-07,00687B,228,9,4757,1063720,0,0,0,4540,2,0,0
2026-09-07,00694B,0,0,0,6894,0,0,0,0,0,0,0
2026-09-07,00695B,0,0,0,10046,0,0,0,0,0,0,0
2026-09-07,00696B,0,0,139,154545,0,0,0,139,0,0,0
2026-09-07,00697B,0,0,4,16428,0,0,0,4,0,0,0
2026-09-07,00719B,2,0,99,77503,0,0,0,97,0,0,0
2026-09-07,00720B,18,30,1607,1009027,0,0,0,1619,0,0,0
2026-09-07,00722B,0,0,86,365559,0,0,0,86,0,0,0
2026-09-07,00723B,0,0,125,380145,0,0,0,125,0,0,0
2026-09-07,00724B,0,0,21,755943,0,0,0,21,0,0,0
2026-09-07,00725B,6,0,523,922426,0,0,0,517,0,0,0
2026-09-07,00726B,0,0,3,296872,0,0,0,3,0,0,0
2026-09-07,00727B,0,0,0,14297,0,0,0,0,0,0,0
2026-09-07,00734B,0,0,0,6244,0,0,0,0,0,0,0
2026-09-07,00740B,0,0,49,547492,0,0,0,49,0,0,0
2026-09-07,00741B,0,0,2,3282,0,0,0,2,0,0,0
2026-09-07,00746B,0,0,0,637616,0,0,0,0,0,0,0
2026-09-07,00749B,0,0,0,277625,0,0,0,0,0,0,0
2026-09-07,00750B,0,0,0,37000,0,0,0,0,0,0,0
2026-09-07,00751B,33,11,1964,1307025,0,0,0,1942,0,0,0
2026-09-07,00754B,0,0,0,325975,0,0,0,0,0,0,0
2026-09-07,00755B,0,0,0,70057,0,0,0,0,0,0,0
2026-09-07,00756B,0,0,21,324825,0,0,0,21,0,0,0
2026-09-07,00758B,0,0,0,1381,0,0,0,0,0,0,0
2026-09-07,00759B,0,0,0,11881,0,0,0,0,0,0,0
2026-09-07,00760B,0,0,0,108755,0,0,0,0,0,0,0
2026-09-07,00761B,0,0,31,683772,0,0,0,31,0,0,0
2026-09-07,00764B,0,0,37,386000,0,0,0,37,0,0,0
2026-09-07,00768B,8,0,437,197775,0,0,0,429,0,0,0
2026-09-07,00772B,0,0,863,840822,0,0,0,863,0,0,0
2026-09-07,00773B,0,0,3,648447,0,0,0,3,0,0,0
2026-09-07,00777B,0,0,0,519162,0,0,0,0,0,0,0
2026-09-07,00778B,0,0,0,380537,0,0,0,0,0,0,0
2026-09-07,00779B,0,0,0,324412,0,0,0,0,0,0,0
2026-09-07,00780B,0,0,0,61525,0,0,0,0,0,0,0
2026-09-07,00781B,0,0,27,2084,0,0,0,27,0,0,0
2026-09-07,00782B,0,0,12,5116,0,0,0,12,0,0,0
2026-09-07,00785B,0,0,1,265866,0,0,0,1,0,0,0
2026-09-07,00786B,0,0,8,4891,0,0,0,8,0,0,0
2026-09-07,00787B,0,0,0,2951,0,0,0,0,0,0,0
2026-09-07,00788B,0,0,0,6176,0,0,0,0,0,0,0
2026-09-07,00789B,0,0,0,113900,0,0,0,0,0,0,0
2026-09-07,00791B,0,0,0,70275,0,0,0,0,0,0,0
2026-09-07,00792B,0,0,0,579403,0,0,0,0,0,0,0
2026-09-07,00793B,0,0,0,0,0,0,0,0,0,0,0
2026-09-07,00795B,18,0,1262,380274,0,0,0,1244,0,0,0
2026-09-07,00799B,0,0,14,6509,0,0,0,14,0,0,0
2026-09-07,00834B,0,0,0,5799,0,0,0,0,0,0,0
2026-09-07,00836B,0,0,0,157760,0,0,0,0,0,0,0
2026-09-07,00840B,0,0,0,14857,0,0,0,0,0,0,0
2026-09-07,00841B,0,0,0,17610,0,0,0,0,0,0,0
2026-09-07,00842B,0,0,0,5191,0,0,0,0,0,0,0
2026-09-07,00844B,0,0,0,53293,0,0,0,0,0,0,0
2026-09-07,00845B,0,0,0,59262,0,0,0,0,0,0,0
2026-09-07,00846B,0,0,0,18587,0,0,0,0,0,0,0
2026-09-07,00847B,0,0,0,0,0,0,0,0,0,0,0
2026-09-07,00848B,0,0,0,34016,0,0,0,0,0,0,0
2026-09-07,00849B,0,0,0,121526,0,0,0,0,0,0,0
2026-09-07,00853B,0,0,0,44533,0,0,0,0,0,0,0
2026-09-07,00856B,0,0,0,1698,0,0,0,0,0,0,0
2026-09-07,00857B,0,0,68,150442,0,0,0,68,0,0,0
2026-09-07,00858,0,0,57,29468,0,0,0,57,0,0,0
2026-09-07,00859B,0,0,2,7502,0,0,0,2,0,0,0
2026-09-07,00860B,0,0,0,667,0,0,0,0,0,0,0
2026-09-07,00862B,0,0,11,219845,0,0,0,11,0,0,0
2026-09-07,00863B,0,0,0,127991,0,0,0,0,0,0,0
2026-09-07,00864B,2,0,32,27180,0,0,0,30,0,0,0
2026-09-07,00867B,0,0,0,141287,0,0,0,0,0,0,0
2026-09-07,00870B,0,0,0,141037,0,0,0,0,0,0,0
