r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days
10,base,1010,0.37484851618420567,-0.41876211344399256,0.28431624802512967,526,2859,163,2b785c59ff968961,0.822177543093907,0.26026069006746355,-0.06613693032155732,0.1340886129762069,0.4947423339356487,1.3333398038630557,-0.027542521160376476,0.8292544445758616,0.08957592568049932,0.4768780728606019,0.5155031794758276,1,0,4,1,0,4,0,0.0,8.386078685689581,1.4529033757620526,0.4277628761839159,0.008499484748208004,,,,,,,,,,,,,,,,,,,0,0,,,0.177822456906093,0.032051212979918496,0,0,,,,,163,0
11,base,1011,0.4282380395346925,-0.3770291882845814,0.2841464246191341,526,2859,163,5f55e7c7437c0c06,0.821924190247585,0.20619631517007653,-0.015041818701894694,0.14190815301944437,0.4930770761391994,1.3821222680471292,-0.027043868203453503,0.8292544445758625,0.0999204283757007,0.5120682855697207,1.0259592328634994,1,0,3,1,0,3,0,0.0,8.386078685689581,1.3848109864185236,0.44533199530928286,0.008101144270548364,,,,,,,,,,,,,,,,,,,0,0,,,0.17807580975241505,0.028112633343898304,0,0,,,,,163,0
12,base,1012,0.37413571440142324,-0.3724641373437118,0.2811078066519777,526,2859,163,dd62f2d351f01d6b,0.8190931832572704,0.33393582204797934,0.002534159924208801,0.1396200417428437,0.49225581253794837,1.221062457486827,-0.03140292332778594,0.8304917276726975,0.05262750975354735,0.5507105136080417,0.37466774698321026,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4714578149548365,0.46050582455675987,0.00860802821748579,,,,,,,,,,,,,,,,,,,0,0,,,0.18090681674272965,0.034952971212422954,0,0,,,,,163,0
13,base,1013,0.391500024738062,-0.38426392662825415,0.28225390298744346,526,2859,163,2e8c448105dcbf82,0.8210246233383056,0.332466305772565,-0.005369822756373432,0.12186487614425978,0.4595683765756291,1.1582559824221992,-0.029532655227164195,0.8088279273810242,0.08349616281708139,0.4929575545769571,0.7012176275962752,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4232085110199182,0.42788393928271284,0.008325769789466524,,,,,,,,,,,,,,,,,,,0,0,,,0.17897537666169447,0.034850441188714755,0,0,,,,,163,0
14,base,1014,0.4073073240690659,-0.3665960686001029,0.28962945227655645,526,2859,163,891c683fd70a2fa5,0.8209640422043225,0.22362237925059825,-0.017544749111052305,0.13644123590399326,0.4805846666590532,1.3459715889156691,-0.03202926609020873,0.8088279273810242,0.0928943543357541,0.561302668919079,0.7755171304110431,2,0,3,2,0,3,0,0.0,8.38651102464332,1.4028144549895112,0.43648791371592566,0.008206464561688638,,,,,,,,,,,,,,,,,,,0,0,,,0.17903595779567746,0.037047984488729944,0,0,,,,,163,0
15,base,1015,0.360432874522564,-0.3906959783862837,0.2785772826468421,526,2859,163,94defc8ca9e705b0,0.8216083465733421,0.26026069006746355,-0.045167583164681835,0.13509856414607513,0.4895513619966283,0.8440247850103191,-0.024031915778320978,0.8292544445758621,0.08342599845212129,0.4891223968014451,0.6917585448546106,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4474335953512585,0.361559106908752,0.00846748653280486,,,,,,,,,,,,,,,,,,,0,0,,,0.17839165342665778,0.028742297001617536,0,0,,,,,163,0
16,base,1016,0.39390087801270046,-0.3944711386690046,0.2817924590165112,526,2859,163,26c08cd917c69049,0.8208474799431826,0.354077161677107,0.011926290616516955,0.23924854949224006,0.5650734377181319,0.8027681499632093,-0.02299301639975171,0.8304917276726973,0.028075882997333768,0.5031619110223895,0.7367812255089781,1,0,4,1,0,4,0,0.0,8.386078685689581,1.4331906824624157,0.44404643229074,0.008384165492405128,,,,,,,,,,,,,,,,,,,0,0,,,0.17915252005681737,0.024183241413297796,0,0,,,,,163,0
17,base,1017,0.3897347216020439,-0.37203184493706437,0.28360355612616406,526,2859,163,3dff5e8e187fac5d,0.8196193702728731,0.2384175605796537,-0.007085096375151756,0.24192622057532454,0.582939095349212,1.2366196862801089,-0.028078668736904122,0.8088279273810239,0.04941169043880289,0.5570142808660465,0.43944724936607615,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4579540538555122,0.48189105573612295,0.008529031215054743,,,,,,,,,,,,,,,,,,,0,0,,,0.18038062972712687,0.032055473950461905,0,0,,,,,163,0
18,base,1018,0.44329784876785694,-0.3920102707555435,0.28957817637005767,526,2859,163,c53a2ae91b0cc673,0.822003932694701,0.3677330396082539,0.04936965607188726,0.24076465560860782,0.5549819162723302,1.3476526945306406,-0.022985810457119338,0.8304917276726969,0.04008776418303728,0.5040634838743852,0.756576821397491,2,0,3,2,0,3,0,0.0,8.386078685689581,1.4128277464416077,0.5780360099258097,0.008265042316683404,,,,,,,,,,,,,,,,,,,0,0,,,0.17799606730529902,0.02858995176763081,0,0,,,,,163,0
19,base,1019,0.4270265137864946,-0.3686267060008421,0.28745870392011996,526,2859,163,88ddd13268885d72,0.8208965484207565,0.2384175605796537,-0.06318018715108498,0.2380039463784951,0.5810883429902838,1.3774722974550522,-0.02674511394237733,0.8374660806623004,0.07250067877884359,0.560556648395274,0.7763343285204136,2,0,3,2,0,3,0,0.0,8.386078685689581,1.4012847732734464,0.4940481371510017,0.008197515923649661,,,,,,,,,,,,,,,,,,,0,0,,,0.17910345157924348,0.03089286537589445,0,0,,,,,163,0
20,base,1020,0.37951550194193917,-0.43262467650861774,0.28470835659506155,526,2859,163,eadcc4f8ad1b6092,0.8211808317268763,0.31560653959772145,-0.0038650230656234186,0.24003946705456913,0.5586281350907807,1.0461085808007904,-0.02967218245891179,0.8374660806623,0.03962443390429149,0.4656031143268622,0.4809876836426086,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4688976803664886,0.4673955597574906,0.008593051430143965,,,,,,,,,,,,,,,,,,,0,0,,,0.17881916827312383,0.029975338368742974,0,0,,,,,163,0
21,base,1021,0.41010389844611916,-0.38973244196571505,0.2869963437517541,526,2859,163,928169f049abeb76,0.8213974646018547,0.3714813588596675,-0.010144235603082752,0.13917898157936293,0.4837685264958287,1.2117285136103044,-0.031240611460553902,0.830491727672698,0.10132787909627683,0.5579290658338651,0.6609347761198763,1,0,3,0,0,4,0,0.0,8.386078685689581,1.434413440306015,0.4780517357976586,0.00839131862579019,,,,,,,,,,,,,,,,,,,0,0,,,0.17860253539814527,0.03441686617904767,0,0,,,,,163,0
22,base,1022,0.3979041891863262,-0.39500040320697294,0.2841640222294046,526,2859,163,cdcc39ff96d1f3b5,0.8219882470055063,0.32894387384239954,-0.0038499201563081398,0.13498484774748465,0.4948736123073538,1.2228356855426448,-0.026501503130539894,0.8374660806623,0.06438654015831213,0.47886962073711814,0.6807699778727423,2,0,3,1,0,4,0,0.0,8.386078685689581,1.4247290297278083,0.45261674872718866,0.00833466482390768,,,,,,,,,,,,,,,,,,,0,0,,,0.1780117529944937,0.02880178001994754,0,0,,,,,163,0
23,base,1023,0.4093027490233616,-0.40461017483688644,0.28522280526960564,526,2859,163,4316ae5cb8551769,0.82220528884904,0.21861064718518053,-0.029596652503279364,0.12284192876047717,0.4319745333011342,1.3011287153008442,-0.023285119015013844,0.8088279273810233,0.0454434868303657,0.5144310366418254,1.0844669580448802,2,0,2,1,0,3,0,0.0,8.386078685689581,1.3914150838738,0.39824265154244287,0.008139778240661727,,,,,,,,,,,,,,,,,,,0,0,,,0.17779471115096,0.03537866373086674,0,0,,,,,163,0
24,base,1024,0.4335305939990399,-0.3612069657591807,0.2876298960036636,526,2859,163,552226ac3b3867d6,0.8205857519729876,0.29246417966074034,0.01615906578875448,0.23910762762066118,0.5829390899145497,1.1505187290926537,-0.027658422604342925,0.8374660806623,0.16061318076071807,0.4473161114005577,0.8022858797398325,1,0,3,1,0,3,0,0.0,8.386078685689581,1.3994165503990281,0.5163681838026906,0.008186586819834312,,,,,,,,,,,,,,,,,,,0,0,,,0.17941424802701245,0.024321747062203462,0,0,,,,,163,0
25,base,1025,0.37388946208296403,-0.3732840193531702,0.285823636787001,526,2859,163,2ac809f040360f09,0.8214261313498635,0.29246417966074034,0.028154597140692905,0.12239320902555173,0.4843764537693982,0.7828664404734031,-0.02411219042539503,0.8088279273810237,0.17939108769127277,0.46901356395327287,0.6619268521410502,1,0,4,1,0,4,0,0.0,8.38651102464332,1.4333135121318068,0.38745103537073416,0.008384884045971073,,,,,,,,,,,,,,,,,,,0,0,,,0.17857386865013639,0.03266229130750986,0,0,,,,,163,0
26,base,1026,0.3593853455267706,-0.38339115521215794,0.28220908583731336,526,2859,163,b881b15a7c429c6e,0.8204151983039613,0.21861064718518053,-0.040907910893685284,0.13459063597491872,0.49522706875123435,0.8786837418630737,-0.02991405883210374,0.8292544445758618,0.06167660271081421,0.4833554348672129,0.7434750607021752,2,0,3,1,0,4,0,0.0,8.386078685689581,1.4280427809363767,0.34944223991060425,0.008354050268477804,,,,,,,,,,,,,,,,,,,0,0,,,0.17958480169603872,0.029731640802109438,0,0,,,,,163,0
27,base,1027,0.38080301476718215,-0.3517023880486701,0.28087277527618854,526,2859,163,ea5e7eb2ab7d3bc4,0.8190274672380404,0.20052503359542984,-0.061245321801509434,0.13960847660083875,0.49711615144727084,1.2434394081246172,-0.031484332290013795,0.808827927381023,0.19018135521168955,0.42459543249695986,0.6417251484369231,2,0,2,1,0,3,0,0.0,8.386078685689581,1.4361810467249236,0.40164716113424537,0.0084016591233408,,,,,,,,,,,,,,,,,,,0,0,,,0.18097253276195957,0.03193436650055001,0,0,,,,,163,0
28,base,1028,0.3607061663843001,-0.3581349649245083,0.2814675902457525,526,2859,163,ea2544c525d4dc08,0.8210473931111062,0.2384175605796537,-0.044026369197825654,0.24033752666373975,0.5657621424084771,0.773867420355262,-0.021533426968925906,0.8088279273810233,0.11893980342379495,0.5490045529078005,0.4640037102541863,2,0,2,1,0,3,0,0.0,8.386078685689581,1.4740579382584595,0.39298490963102783,0.008623238938811985,,,,,,,,,,,,,,,,,,,0,0,,,0.17895260688889375,0.030110920902716266,0,0,,,,,163,0
29,base,1029,0.36719567073015846,-0.38338340954816774,0.2835927384874319,526,2859,163,adffa0c721505d8d,0.819995739139799,0.18916146840234882,-0.06138541765150163,0.12233187101402176,0.47391559329338406,1.041521656989374,-0.03043150760524771,0.8292544445758614,0.08120743485323034,0.5562645241438036,0.7030655700225097,2,0,3,1,0,4,0,0.0,8.386078685689581,1.4368040646194709,0.3590568181450022,0.008405303778023903,,,,,,,,,,,,,,,,,,,0,0,,,0.18000426086020102,0.03502692142376034,0,0,,,,,163,0
30,base,1030,0.403933891762873,-0.40867252197196496,0.28800208655847054,526,2859,163,7246dbe19ea4c180,0.8216265278659342,0.354077161677107,0.00021067269447083703,0.12297067057125743,0.4458454842211055,1.383141107229286,-0.027056692205225108,0.830491727672698,0.03807927457567728,0.5594113980393687,0.6287380965418485,2,0,3,2,0,3,0,0.0,8.386078685689581,1.4296834176113593,0.47785015598610203,0.00836364799302645,,,,,,,,,,,,,,,,,,,0,0,,,0.17837347213406593,0.033629470785860614,0,0,,,,,163,0
31,base,1031,0.4292109634439303,-0.33944967995568565,0.28221384379962494,526,2859,163,d04d77a1223f6e1c,0.8210180803144327,0.21861064718518053,0.0064315044198726135,0.24145888913756153,0.58132108598474,1.1439892840538168,-0.03150444824006848,0.808827927381023,0.11738501642542398,0.5717971908909874,0.8336549133458762,1,0,3,1,0,3,0,0.0,8.386078685689581,1.3989109700125413,0.479408789284505,0.008183629174573366,,,,,,,,,,,,,,,,,,,0,0,,,0.17898191968556718,0.03600140254105086,0,0,,,,,163,0
32,base,1032,0.41243142610161754,-0.38249029219862807,0.2874644512819313,526,2859,163,2cccc36997264a53,0.8206766914885579,0.18916146840234882,-0.06138541765150163,0.23939946483366326,0.6044680394015798,1.2715125923156458,-0.03158719227094764,0.8292544445758612,0.08120743485323012,0.5562645241438038,0.7334115232857674,2,0,3,1,0,4,0,0.0,8.386078685689581,1.4285986956026897,0.4637941919568332,0.008357302369275729,,,,,,,,,,,,,,,,,,,0,0,,,0.1793233085114421,0.036166372579101734,0,0,,,,,163,0
33,base,1033,0.4090768573982624,-0.44504325515532245,0.2866503938240088,526,2859,163,fe9643630ab2ad62,0.8221374091054666,0.26026069006746355,-0.0077260406761352485,0.1234304104359758,0.4545709610102171,1.3201338264031808,-0.03222940705577593,0.808827927381023,0.05983543243586409,0.4671482978955046,0.9737709144879889,1,0,2,1,0,2,0,0.0,8.386078685689581,1.4134046839204577,0.4258473684700982,0.008268417400934685,,,,,,,,,,,,,,,,,,,0,0,,,0.17786259089453346,0.038218007962556824,0,0,,,,,163,0
34,base,1034,0.362647613297316,-0.44346407307781976,0.28196865322532616,526,2859,163,31571d367a921fb5,0.8201748767671796,0.18916146840234882,-0.0704336747620592,0.24011257325229152,0.5487218745970208,1.0368655794991057,-0.02978374052736521,0.8374660806622998,0.06456268451643332,0.4710982855498518,0.5376998602826291,1,0,4,1,0,4,0,0.0,8.386078685689581,1.4584409349942964,0.3957004988911434,0.008531879469716624,,,,,,,,,,,,,,,,,,,0,0,,,0.1798251232328204,0.03278341465727265,0,0,,,,,163,0
35,base,1035,0.4087363667005195,-0.37121485570254525,0.2843087064733352,526,2859,163,264942beb4c0807a,0.8211230152153873,0.3677330396082539,-0.019623698872266226,0.13474793783080297,0.46886533141706677,1.098117249941041,-0.03028186899829599,0.8292544445758614,0.07938958956550723,0.5904167631618733,0.7797541903172236,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4203569134605079,0.44767840926828917,0.008309087943743975,,,,,,,,,,,,,,,,,,,0,0,,,0.17887698478461267,0.03340222432316335,0,0,,,,,163,0
36,base,1036,0.41935304870362167,-0.43297562631252323,0.2845983796128814,526,2859,163,ed1a7c98e62d34c5,0.822417542580175,0.20619631517007653,-0.015041818701894583,0.24190023460141297,0.5755411040961331,1.3546345539655857,-0.027613327575355395,0.8088279273810228,0.05262405114413604,0.46321323388822266,0.839776004939291,1,0,3,1,0,3,0,0.0,8.386078685689581,1.416494389035039,0.4846663727310012,0.00828649217585498,,,,,,,,,,,,,,,,,,,0,0,,,0.1775824574198251,0.023331913901827542,0,0,,,,,163,0
37,base,1037,0.39639226097943947,-0.3849305148018943,0.28627614802120327,526,2859,163,15a5a4ab6959a650,0.8198138185671578,0.33393582204797934,-0.009631819946516074,0.12200355700917287,0.46247700875582276,1.281933677550704,-0.03168105219560302,0.8304917276726977,0.08043730828442586,0.5092431385199163,0.635782837600968,2,0,3,1,0,4,0,0.0,8.386078685689581,1.4378128757240762,0.4511050177262022,0.008411205322985844,,,,,,,,,,,,,,,,,,,0,0,,,0.18018618143284215,0.036705671970059674,0,0,,,,,163,0
38,base,1038,0.4210208210665136,-0.37383347601248357,0.2915022859662676,526,2859,163,19e7d9c21295f3ee,0.8234446268640466,0.22678182627529364,-0.06529600366707955,0.13941257294453235,0.5316623480907794,1.415248575107039,-0.02359820266232915,0.8088279273810233,0.1885069846225873,0.4388560294426218,0.889646303094817,1,0,3,1,0,3,0,0.0,8.38651102464332,1.3786955676899901,0.4492389201709887,0.008065369070986443,,,,,,,,,,,,,,,,,,,0,0,,,0.17655537313595343,0.026791205974745408,0,0,,,,,163,0
39,base,1039,0.35610718326343593,-0.42163057486857625,0.2814227384281008,526,2859,163,e9196bd82d97a7c6,0.819459662627954,0.21861064718518053,-0.07069284471533077,0.24011272755919855,0.578506228191257,1.1256510596852816,-0.02971424358339525,0.8088279273810237,0.031465486382957764,0.5345406048428645,0.35522007566870606,2,0,3,2,0,3,0,0.0,8.386078685689581,1.4984269532995216,0.42278071845342685,0.008765797676802203,,,,,,,,,,,,,,,,,,,0,0,,,0.18054033737204592,0.0339123372976789,0,0,,,,,163,0
40,base,1040,0.39702819693561664,-0.3731041245996695,0.28923178339538114,526,2859,163,b5afd08227e4ac49,0.8218434533651221,0.26026069006746355,-0.05409476375963096,0.13323890297540797,0.5069216686578062,1.1527203530657153,-0.02271935111392709,0.830491727672698,0.06701115740026586,0.5581977137566212,0.8020588667720032,1,0,3,1,0,3,0,0.0,8.38651102464332,1.4084006500163226,0.40996471082484764,0.00823914380259549,,,,,,,,,,,,,,,,,,,0,0,,,0.17815654663487787,0.029261971768931593,0,0,,,,,163,0
41,base,1041,0.41927291291317514,-0.3919284451111631,0.288446991493377,526,2859,163,ab9e51d77f97d5dc,0.8232175251356386,0.332466305772565,0.06578155827000387,0.12373649545970444,0.46414067143184634,1.2642733414158656,-0.023309109266296923,0.808827927381023,0.16540778314531335,0.4681773372500151,0.7049630176810009,1,0,3,1,0,3,0,0.0,8.38651102464332,1.4116943704162488,0.4943362770117146,0.008258412066935054,,,,,,,,,,,,,,,,,,,0,0,,,0.1767824748643614,0.03231093797753376,0,0,,,,,163,0
42,base,1042,0.40736121037860995,-0.4099038281341802,0.28500039139394784,526,2859,163,81b73b41fc50cacb,0.8199881164158644,0.3677330396082539,-0.019623698872266226,0.12267754451550128,0.475656032452457,1.2502212518959017,-0.032384638180579794,0.830491727672698,0.021376078074337945,0.5636260459104461,0.7808246220800454,1,0,2,1,0,2,0,0.0,8.386078685689581,1.4263397378700802,0.4539032174966335,0.008344087466539968,,,,,,,,,,,,,,,,,,,0,0,,,0.1800118835841355,0.038353605323267065,0,0,,,,,163,0
43,base,1043,0.42370658285503104,-0.3868914312498698,0.28719816258367104,526,2859,163,f29a343b3f9a40d1,0.8218750994107215,0.2384175605796537,-0.0323581517163799,0.13964858577243588,0.5568358293212596,1.299773998180437,-0.02822207351106376,0.8292544445758612,0.12549740317486058,0.5201772771421254,0.8882267072050885,1,0,2,1,0,2,0,0.0,8.386078685689581,1.3883457455557824,0.4546205298082059,0.008121822611501323,,,,,,,,,,,,,,,,,,,0,0,,,0.17812490058927852,0.02772349966546892,0,0,,,,,163,0
44,base,1044,0.39208143293413045,-0.4535599757619948,0.2828120850657429,526,2859,163,4fb969c9164523ce,0.8200279783705529,0.33393582204797934,0.011905983870182713,0.12219748591915947,0.436417410706472,1.3088359153428106,-0.029949462812350225,0.8292544445758618,0.03312074465317161,0.45116891013825877,0.6996356848368754,1,0,2,0,0,3,0,0.0,8.386078685689581,1.4550907134621336,0.44869137823885547,0.008512280673753482,,,,,,,,,,,,,,,,,,,0,0,,,0.17997202162944712,0.03444706457201762,0,0,,,,,163,0
45,base,1045,0.39771235385102544,-0.39086254187636826,0.286961378824834,526,2859,163,62e80145e0300063,0.8231417141449373,0.22136144861595297,0.006157521646447783,0.12419685175604078,0.46412508862400337,1.170548345849444,-0.023388132967835262,0.8374660806623002,0.0738097774385913,0.5135764836965349,0.8428480417410522,3,0,2,2,0,3,0,0.0,8.386078685689581,1.4063620606100378,0.4101481478193734,0.008227218054568716,,,,,,,,,,,,,,,,,,,0,0,,,0.1768582858550627,0.034750083756778564,0,0,,,,,163,0
46,base,1046,0.41064720416596856,-0.3916417679476996,0.2828425296157739,526,2859,163,e99c50a4e1f8f72f,0.8210161872102192,0.21861064718518053,-0.004870601384180606,0.24113556433969108,0.5986897348469034,1.2144285357317668,-0.026948767837956966,0.8292544445758618,0.05801461897009208,0.5025876804057221,0.7072647310846389,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4242017721954745,0.479344780707352,0.008331580367343529,,,,,,,,,,,,,,,,,,,0,0,,,0.1789838127897807,0.02979305903330754,0,0,,,,,163,0
47,base,1047,0.41290612045627495,-0.3948076260361124,0.28134240581365083,526,2859,163,71cad1261710703e,0.8193419304745334,0.29246417966074034,0.05373093549086705,0.24062824583325404,0.5610845549053725,1.2429635005026962,-0.026820496268777805,0.8304917276726969,0.0753351819269934,0.4987991519627766,0.5385286657906618,1,0,3,1,0,3,0,0.0,8.386078685689581,1.4511672578416943,0.5326513948759087,0.00848932845837391,,,,,,,,,,,,,,,,,,,0,0,,,0.18065806952546667,0.02517393782858992,0,0,,,,,163,0
48,base,1048,0.3782494841590234,-0.3962826285762002,0.28205645525879486,526,2859,163,9169395e50fe3efa,0.8205629732741349,0.34634931419650306,-0.00961183041609015,0.13406716689144416,0.5174971149974128,1.2631415788182339,-0.0270511782466214,0.8374660806622998,0.09799054729918533,0.4793638582864548,0.3707050987547058,2,0,2,1,0,3,0,0.0,8.386078685689581,1.4800628477811673,0.47632829768954577,0.00865836765951983,,,,,,,,,,,,,,,,,,,0,0,,,0.17943702672586517,0.02858632282353846,0,0,,,,,163,0
49,base,1049,0.42418616385140573,-0.38408481285276175,0.2864723402054756,526,2859,163,f397eb3b98048894,0.8230043818531462,0.354077161677107,0.05009417733105104,0.14190480325363675,0.5089328030063118,1.1282688012261723,-0.028257691860887668,0.8088279273810235,0.17587515311409163,0.4776605172778434,0.7689412325180045,1,0,3,1,0,3,0,0.0,8.38651102464332,1.4033340472401166,0.49022498226639194,0.008209504176354682,,,,,,,,,,,,,,,,,,,0,0,,,0.17699561814685383,0.028274733179457022,0,0,,,,,163,0
