sid,entry_pos,xpos_E0,xpos,reason,judge_pos,delay,crossed,hold_bars,nan_exit
6757,2358,2477,2365,cond,2364,0,False,8,False
6789,2358,2477,2383,cond,2382,0,False,26,False
6830,2358,2477,2365,cond,2364,0,False,8,False
8121,2358,2477,2365,cond,2364,0,False,8,False
9906,2358,2477,2365,cond,2364,0,False,8,False
9939,2358,2477,2383,cond,2382,0,False,26,False
1436,2378,2497,2403,cond,2402,0,False,26,False
1584,2378,2497,2383,cond,2382,0,False,6,False
1773,2378,2497,2383,cond,2382,0,False,6,False
2308,2378,2497,2383,cond,2382,0,False,6,False
2368,2378,2497,2383,cond,2382,0,False,6,False
2545,2378,2497,2383,cond,2382,0,False,6,False
2887,2378,2497,2383,cond,2382,0,False,6,False
3008,2378,2497,2383,cond,2382,0,False,6,False
3019,2378,2497,2383,cond,2382,0,False,6,False
3029,2378,2497,2403,cond,2402,0,False,26,False
3147,2378,2497,2383,cond,2382,0,False,6,False
3303,2378,2497,2383,cond,2382,0,False,6,False
3413,2378,2497,2403,cond,2402,0,False,26,False
3583,2378,2497,2383,cond,2382,0,False,6,False
3715,2378,2497,2383,cond,2382,0,False,6,False
4974,2378,2497,2383,cond,2382,0,False,6,False
5263,2378,2497,2461,cond,2460,0,False,84,False
6215,2378,2497,2383,cond,2382,0,False,6,False
6274,2378,2497,2403,cond,2402,0,False,26,False
6446,2378,2497,2403,cond,2402,0,False,26,False
6449,2378,2497,2461,cond,2460,0,False,84,False
6517,2378,2497,2383,cond,2382,0,False,6,False
6667,2378,2497,2403,cond,2402,0,False,26,False
6743,2378,2497,2383,cond,2382,0,False,6,False
8021,2378,2497,2403,cond,2402,0,False,26,False
8374,2378,2497,2383,cond,2382,0,False,6,False
8390,2378,2497,2383,cond,2382,0,False,6,False
8462,2378,2497,2383,cond,2382,0,False,6,False
1560,2397,2516,2403,cond,2402,0,False,7,False
1707,2397,2516,2403,cond,2402,0,False,7,False
2103,2397,2516,2425,cond,2424,0,False,29,False
2228,2397,2516,2403,cond,2402,0,False,7,False
2230,2397,2516,2447,cond,2446,0,False,51,False
2357,2397,2516,2403,cond,2402,0,False,7,False
2377,2397,2516,2425,cond,2424,0,False,29,False
2388,2397,2516,2403,cond,2402,0,False,7,False
3167,2397,2516,2425,cond,2424,0,False,29,False
3231,2397,2516,2403,cond,2402,0,False,7,False
3413,2397,2516,2403,cond,2402,0,False,7,False
3533,2397,2516,2403,cond,2402,0,False,7,False
3545,2397,2516,2447,cond,2446,0,False,51,False
3605,2397,2516,2403,cond,2402,0,False,7,False
3653,2397,2516,2461,cond,2460,0,False,65,False
3706,2397,2516,2461,cond,2460,0,False,65,False
3710,2397,2516,2403,cond,2402,0,False,7,False
4760,2397,2516,2403,cond,2402,0,False,7,False
4763,2397,2516,2403,cond,2402,0,False,7,False
4904,2397,2516,2425,cond,2424,0,False,29,False
5263,2397,2516,2461,cond,2460,0,False,65,False
5274,2397,2516,2403,cond,2402,0,False,7,False
6104,2397,2516,2425,cond,2424,0,False,29,False
6138,2397,2516,2403,cond,2402,0,False,7,False
6187,2397,2516,2403,cond,2402,0,False,7,False
6223,2397,2516,2403,cond,2402,0,False,7,False
6224,2397,2516,2403,cond,2402,0,False,7,False
6231,2397,2516,2403,cond,2402,0,False,7,False
6274,2397,2516,2403,cond,2402,0,False,7,False
6279,2397,2516,2447,cond,2446,0,False,51,False
6446,2397,2516,2403,cond,2402,0,False,7,False
6788,2397,2516,2403,cond,2402,0,False,7,False
6805,2397,2516,2447,cond,2446,0,False,51,False
6906,2397,2516,2403,cond,2402,0,False,7,False
8155,2397,2516,2403,cond,2402,0,False,7,False
8183,2397,2516,2447,cond,2446,0,False,51,False
9917,2397,2516,2403,cond,2402,0,False,7,False
1402,2418,2537,2425,cond,2424,0,False,8,False
2230,2418,2537,2447,cond,2446,0,False,30,False
2231,2418,2537,2447,cond,2446,0,False,30,False
2317,2418,2537,2425,cond,2424,0,False,8,False
2330,2418,2537,2425,cond,2424,0,False,8,False
2356,2418,2537,2425,cond,2424,0,False,8,False
2377,2418,2537,2425,cond,2424,0,False,8,False
2392,2418,2537,2425,cond,2424,0,False,8,False
2454,2418,2537,2425,cond,2424,0,False,8,False
2486,2418,2537,2447,cond,2446,0,False,30,False
2641,2418,2537,2425,cond,2424,0,False,8,False
3017,2418,2537,2447,cond,2446,0,False,30,False
3036,2418,2537,2425,cond,2424,0,False,8,False
3147,2418,2537,2425,cond,2424,0,False,8,False
3167,2418,2537,2425,cond,2424,0,False,8,False
3293,2418,2537,2425,cond,2424,0,False,8,False
3529,2418,2537,2425,cond,2424,0,False,8,False
3545,2418,2537,2447,cond,2446,0,False,30,False
3583,2418,2537,2447,cond,2446,0,False,30,False
3653,2418,2537,2461,cond,2460,0,False,44,False
4766,2418,2537,2425,cond,2424,0,False,8,False
4904,2418,2537,2425,cond,2424,0,False,8,False
5284,2418,2537,2425,cond,2424,0,False,8,False
6156,2418,2537,2461,cond,2460,0,False,44,False
6279,2418,2537,2447,cond,2446,0,False,30,False
6472,2418,2537,2425,cond,2424,0,False,8,False
6561,2418,2537,2425,cond,2424,0,False,8,False
6669,2418,2537,2461,cond,2460,0,False,44,False
6768,2418,2537,2425,cond,2424,0,False,8,False
8069,2418,2537,2425,cond,2424,0,False,8,False
1101,2440,2559,2461,cond,2460,0,False,22,False
1319,2440,2559,2447,cond,2446,0,False,8,False
1524,2440,2559,2461,cond,2460,0,False,22,False
1815,2440,2559,2480,cond,2479,0,False,41,False
2059,2440,2559,2542,cond,2541,0,False,103,False
2231,2440,2559,2447,cond,2446,0,False,8,False
2354,2440,2559,2461,cond,2460,0,False,22,False
2363,2440,2559,2447,cond,2446,0,False,8,False
2486,2440,2559,2447,cond,2446,0,False,8,False
3017,2440,2559,2447,cond,2446,0,False,8,False
3024,2440,2559,2461,cond,2460,0,False,22,False
3152,2440,2559,2447,cond,2446,0,False,8,False
3162,2440,2559,2461,cond,2460,0,False,22,False
3265,2440,2559,2447,cond,2446,0,False,8,False
3515,2440,2559,2447,cond,2446,0,False,8,False
3533,2440,2559,2447,cond,2446,0,False,8,False
3545,2440,2559,2447,cond,2446,0,False,8,False
3548,2440,2559,2461,cond,2460,0,False,22,False
3551,2440,2559,2461,cond,2460,0,False,22,False
3563,2440,2559,2559,H120,-1,0,False,120,False
3591,2440,2559,2447,cond,2446,0,False,8,False
3597,2440,2559,2461,cond,2460,0,False,22,False
3653,2440,2559,2461,cond,2460,0,False,22,False
3706,2440,2559,2461,cond,2460,0,False,22,False
4755,2440,2559,2447,cond,2446,0,False,8,False
4763,2440,2559,2461,cond,2460,0,False,22,False
4953,2440,2559,2461,cond,2460,0,False,22,False
4971,2440,2559,2480,cond,2479,0,False,41,False
5439,2440,2559,2447,cond,2446,0,False,8,False
6279,2440,2559,2447,cond,2446,0,False,8,False
6414,2440,2559,2461,cond,2460,0,False,22,False
6510,2440,2559,2447,cond,2446,0,False,8,False
6658,2440,2559,2461,cond,2460,0,False,22,False
6683,2440,2559,2461,cond,2460,0,False,22,False
6805,2440,2559,2447,cond,2446,0,False,8,False
6877,2440,2559,2447,cond,2446,0,False,8,False
6890,2440,2559,2447,cond,2446,0,False,8,False
8028,2440,2559,2480,cond,2479,0,False,41,False
1524,2455,2574,2461,cond,2460,0,False,7,False
1618,2455,2574,2461,cond,2460,0,False,7,False
1736,2455,2574,2461,cond,2460,0,False,7,False
2059,2455,2574,2542,cond,2541,0,False,88,False
2345,2455,2574,2461,cond,2460,0,False,7,False
2354,2455,2574,2461,cond,2460,0,False,7,False
2356,2455,2574,2461,cond,2460,0,False,7,False
2368,2455,2574,2461,cond,2460,0,False,7,False
2383,2455,2574,2521,cond,2520,0,False,67,False
2412,2455,2574,2461,cond,2460,0,False,7,False
2610,2455,2574,2480,cond,2479,0,False,26,False
2618,2455,2574,2461,cond,2460,0,False,7,False
2645,2455,2574,2461,cond,2460,0,False,7,False
3147,2455,2574,2461,cond,2460,0,False,7,False
3379,2455,2574,2461,cond,2460,0,False,7,False
3551,2455,2574,2461,cond,2460,0,False,7,False
3563,2455,2574,2564,cond,2563,0,False,110,False
3706,2455,2574,2461,cond,2460,0,False,7,False
3712,2455,2574,2461,cond,2460,0,False,7,False
4503,2455,2574,2461,cond,2460,0,False,7,False
4763,2455,2574,2461,cond,2460,0,False,7,False
4933,2455,2574,2461,cond,2460,0,False,7,False
4971,2455,2574,2480,cond,2479,0,False,26,False
4991,2455,2574,2461,cond,2460,0,False,7,False
5426,2455,2574,2461,cond,2460,0,False,7,False
6166,2455,2574,2461,cond,2460,0,False,7,False
6223,2455,2574,2461,cond,2460,0,False,7,False
6442,2455,2574,2461,cond,2460,0,False,7,False
6446,2455,2574,2461,cond,2460,0,False,7,False
6451,2455,2574,2461,cond,2460,0,False,7,False
6669,2455,2574,2461,cond,2460,0,False,7,False
6670,2455,2574,2480,cond,2479,0,False,26,False
6683,2455,2574,2461,cond,2460,0,False,7,False
6695,2455,2574,2461,cond,2460,0,False,7,False
6763,2455,2574,2461,cond,2460,0,False,7,False
6781,2455,2574,2461,cond,2460,0,False,7,False
6791,2455,2574,2461,cond,2460,0,False,7,False
6895,2455,2574,2461,cond,2460,0,False,7,False
6937,2455,2574,2461,cond,2460,0,False,7,False
8114,2455,2574,2461,cond,2460,0,False,7,False
9919,2455,2574,2461,cond,2460,0,False,7,False
1316,2474,2593,2542,cond,2541,0,False,69,False
2236,2474,2593,2480,cond,2479,0,False,7,False
2379,2474,2593,2480,cond,2479,0,False,7,False
2454,2474,2593,2480,cond,2479,0,False,7,False
2610,2474,2593,2480,cond,2479,0,False,7,False
2641,2474,2593,2480,cond,2479,0,False,7,False
3029,2474,2593,2501,cond,2500,0,False,28,False
3035,2474,2593,2521,cond,2520,0,False,48,False
3090,2474,2593,2480,cond,2479,0,False,7,False
3213,2474,2593,2480,cond,2479,0,False,7,False
3227,2474,2593,2480,cond,2479,0,False,7,False
3234,2474,2593,2521,cond,2520,0,False,48,False
3305,2474,2593,2480,cond,2479,0,False,7,False
3363,2474,2593,2480,cond,2479,0,False,7,False
3665,2474,2593,2480,cond,2479,0,False,7,False
4571,2474,2593,2480,cond,2479,0,False,7,False
4912,2474,2593,2480,cond,2479,0,False,7,False
5269,2474,2593,2480,cond,2479,0,False,7,False
5314,2474,2593,2542,cond,2541,0,False,69,False
5904,2474,2593,2480,cond,2479,0,False,7,False
6104,2474,2593,2480,cond,2479,0,False,7,False
6585,2474,2593,2480,cond,2479,0,False,7,False
6757,2474,2593,2480,cond,2479,0,False,7,False
8096,2474,2593,2480,cond,2479,0,False,7,False
1312,2495,2614,2521,cond,2520,0,False,27,False
1464,2495,2614,2521,cond,2520,0,False,27,False
1529,2495,2614,2501,cond,2500,0,False,7,False
2031,2495,2614,2501,cond,2500,0,False,7,False
2059,2495,2614,2542,cond,2541,0,False,48,False
2368,2495,2614,2564,cond,2563,0,False,70,False
2383,2495,2614,2521,cond,2520,0,False,27,False
3029,2495,2614,2501,cond,2500,0,False,7,False
3035,2495,2614,2521,cond,2520,0,False,27,False
3147,2495,2614,2521,cond,2520,0,False,27,False
3450,2495,2614,2521,cond,2520,0,False,27,False
3563,2495,2614,2564,cond,2563,0,False,70,False
4583,2495,2614,2521,cond,2520,0,False,27,False
6515,2495,2614,2501,cond,2500,0,False,7,False
6658,2495,2614,2501,cond,2500,0,False,7,False
6667,2495,2614,2501,cond,2500,0,False,7,False
6739,2495,2614,2614,H120,-1,0,False,120,False
6781,2495,2614,2614,H120,-1,0,False,120,False
8155,2495,2614,2542,cond,2541,0,False,48,False
1312,2515,2634,2521,cond,2520,0,False,7,False
1316,2515,2634,2542,cond,2541,0,False,28,False
2059,2515,2634,2542,cond,2541,0,False,28,False
2344,2515,2634,2521,cond,2520,0,False,7,False
2641,2515,2634,2564,cond,2563,0,False,50,False
3563,2515,2634,2564,cond,2563,0,False,50,False
4532,2515,2634,2521,cond,2520,0,False,7,False
5289,2515,2634,2634,H120,-1,0,False,120,False
5439,2515,2634,2542,cond,2541,0,False,28,False
6548,2515,2634,2542,cond,2541,0,False,28,False
8234,2515,2634,2521,cond,2520,0,False,7,False
1316,2535,2654,2542,cond,2541,0,False,8,False
1560,2535,2654,2585,cond,2584,0,False,51,False
2368,2535,2654,2564,cond,2563,0,False,30,False
2421,2535,2654,2542,cond,2541,0,False,8,False
2641,2535,2654,2564,cond,2563,0,False,30,False
3017,2535,2654,2654,H120,-1,0,False,120,False
3036,2535,2654,2542,cond,2541,0,False,8,False
3090,2535,2654,2542,cond,2541,0,False,8,False
3287,2535,2654,2542,cond,2541,0,False,8,False
3339,2535,2654,2585,cond,2584,0,False,51,False
3709,2535,2654,2542,cond,2541,0,False,8,False
5314,2535,2654,2542,cond,2541,0,False,8,False
5439,2535,2654,2542,cond,2541,0,False,8,False
5469,2535,2654,2564,cond,2563,0,False,30,False
6213,2535,2654,2542,cond,2541,0,False,8,False
6227,2535,2654,2542,cond,2541,0,False,8,False
6274,2535,2654,2542,cond,2541,0,False,8,False
6658,2535,2654,2564,cond,2563,0,False,30,False
6782,2535,2654,2542,cond,2541,0,False,8,False
6834,2535,2654,2542,cond,2541,0,False,8,False
8070,2535,2654,2542,cond,2541,0,False,8,False
8155,2535,2654,2542,cond,2541,0,False,8,False
8210,2535,2654,2542,cond,2541,0,False,8,False
1560,2556,2675,2585,cond,2584,0,False,30,False
2329,2556,2675,2564,cond,2563,0,False,9,False
2345,2556,2675,2585,cond,2584,0,False,30,False
2376,2556,2675,2564,cond,2563,0,False,9,False
2427,2556,2675,2564,cond,2563,0,False,9,False
3030,2556,2675,2564,cond,2563,0,False,9,False
3167,2556,2675,2627,cond,2626,0,False,72,False
3217,2556,2675,2564,cond,2563,0,False,9,False
3260,2556,2675,2585,cond,2584,0,False,30,False
3293,2556,2675,2564,cond,2563,0,False,9,False
3339,2556,2675,2585,cond,2584,0,False,30,False
3563,2556,2675,2564,cond,2563,0,False,9,False
3694,2556,2675,2564,cond,2563,0,False,9,False
3706,2556,2675,2564,cond,2563,0,False,9,False
4541,2556,2675,2564,cond,2563,0,False,9,False
6223,2556,2675,2564,cond,2563,0,False,9,False
6691,2556,2675,2564,cond,2563,0,False,9,False
6781,2556,2675,2675,H120,-1,0,False,120,False
6885,2556,2675,2564,cond,2563,0,False,9,False
8021,2556,2675,2675,H120,-1,0,False,120,False
8059,2556,2675,2564,cond,2563,0,False,9,False
8271,2556,2675,2608,cond,2607,0,False,53,False
8358,2556,2675,2585,cond,2584,0,False,30,False
1229,2579,2698,2585,cond,2584,0,False,7,False
1560,2579,2698,2585,cond,2584,0,False,7,False
2363,2579,2698,2585,cond,2584,0,False,7,False
2408,2579,2698,2627,cond,2626,0,False,49,False
2454,2579,2698,2585,cond,2584,0,False,7,False
2801,2579,2698,2608,cond,2607,0,False,30,False
2834,2579,2698,2585,cond,2584,0,False,7,False
2891,2579,2698,2585,cond,2584,0,False,7,False
3019,2579,2698,2585,cond,2584,0,False,7,False
3062,2579,2698,2585,cond,2584,0,False,7,False
3265,2579,2698,2585,cond,2584,0,False,7,False
3289,2579,2698,2585,cond,2584,0,False,7,False
3416,2579,2698,2608,cond,2607,0,False,30,False
3587,2579,2698,2585,cond,2584,0,False,7,False
3712,2579,2698,2585,cond,2584,0,False,7,False
5274,2579,2698,2585,cond,2584,0,False,7,False
5284,2579,2698,2689,cond,2688,0,False,111,False
6112,2579,2698,2585,cond,2584,0,False,7,False
6206,2579,2698,2585,cond,2584,0,False,7,False
6438,2579,2698,2585,cond,2584,0,False,7,False
6526,2579,2698,2608,cond,2607,0,False,30,False
6640,2579,2698,2585,cond,2584,0,False,7,False
6683,2579,2698,2585,cond,2584,0,False,7,False
6695,2579,2698,2585,cond,2584,0,False,7,False
6739,2579,2698,2698,H120,-1,0,False,120,False
6830,2579,2698,2647,cond,2646,0,False,69,False
6895,2579,2698,2669,cond,2668,0,False,91,False
8104,2579,2698,2608,cond,2607,0,False,30,False
1616,2600,2719,2608,cond,2607,0,False,9,False
2349,2600,2719,2608,cond,2607,0,False,9,False
2354,2600,2719,2608,cond,2607,0,False,9,False
2383,2600,2719,2627,cond,2626,0,False,28,False
2408,2600,2719,2627,cond,2626,0,False,28,False
2801,2600,2719,2608,cond,2607,0,False,9,False
2812,2600,2719,2627,cond,2626,0,False,28,False
2886,2600,2719,2608,cond,2607,0,False,9,False
2889,2600,2719,2608,cond,2607,0,False,9,False
2892,2600,2719,2608,cond,2607,0,False,9,False
3017,2600,2719,2689,cond,2688,0,False,90,False
3032,2600,2719,2608,cond,2607,0,False,9,False
3037,2600,2719,2627,cond,2626,0,False,28,False
3167,2600,2719,2627,cond,2626,0,False,28,False
3189,2600,2719,2669,cond,2668,0,False,70,False
4503,2600,2719,2647,cond,2646,0,False,48,False
4569,2600,2719,2608,cond,2607,0,False,9,False
5289,2600,2719,2719,H120,-1,0,False,120,False
6117,2600,2719,2608,cond,2607,0,False,9,False
6134,2600,2719,2627,cond,2626,0,False,28,False
6138,2600,2719,2647,cond,2646,0,False,48,False
6781,2600,2719,2719,H120,-1,0,False,120,False
6805,2600,2719,2689,cond,2688,0,False,90,False
7722,2600,2719,2627,cond,2626,0,False,28,False
8021,2600,2719,2711,cond,2710,0,False,112,False
1316,2621,2740,2647,cond,2646,0,False,27,False
2363,2621,2740,2647,cond,2646,0,False,27,False
2368,2621,2740,2647,cond,2646,0,False,27,False
2383,2621,2740,2627,cond,2626,0,False,7,False
2402,2621,2740,2647,cond,2646,0,False,27,False
2436,2621,2740,2627,cond,2626,0,False,7,False
2476,2621,2740,2627,cond,2626,0,False,7,False
2641,2621,2740,2627,cond,2626,0,False,7,False
3081,2621,2740,2740,H120,-1,0,False,120,False
3167,2621,2740,2627,cond,2626,0,False,7,False
3189,2621,2740,2669,cond,2668,0,False,49,False
3213,2621,2740,2627,cond,2626,0,False,7,False
3219,2621,2740,2627,cond,2626,0,False,7,False
3297,2621,2740,2627,cond,2626,0,False,7,False
3305,2621,2740,2647,cond,2646,0,False,27,False
3413,2621,2740,2647,cond,2646,0,False,27,False
3447,2621,2740,2647,cond,2646,0,False,27,False
3694,2621,2740,2627,cond,2626,0,False,7,False
3711,2621,2740,2647,cond,2646,0,False,27,False
4503,2621,2740,2647,cond,2646,0,False,27,False
4714,2621,2740,2627,cond,2626,0,False,7,False
4770,2621,2740,2627,cond,2626,0,False,7,False
4772,2621,2740,2669,cond,2668,0,False,49,False
5439,2621,2740,2647,cond,2646,0,False,27,False
5474,2621,2740,2627,cond,2626,0,False,7,False
5498,2621,2740,2647,cond,2646,0,False,27,False
6005,2621,2740,2627,cond,2626,0,False,7,False
6199,2621,2740,2723,cond,2722,0,False,103,False
6217,2621,2740,2647,cond,2646,0,False,27,False
6596,2621,2740,2627,cond,2626,0,False,7,False
6640,2621,2740,2627,cond,2626,0,False,7,False
6781,2621,2740,2723,cond,2722,0,False,103,False
6830,2621,2740,2647,cond,2646,0,False,27,False
6895,2621,2740,2669,cond,2668,0,False,49,False
6913,2621,2740,2647,cond,2646,0,False,27,False
6922,2621,2740,2627,cond,2626,0,False,7,False
1316,2641,2760,2647,cond,2646,0,False,7,False
1522,2641,2760,2669,cond,2668,0,False,29,False
1616,2641,2760,2647,cond,2646,0,False,7,False
2308,2641,2760,2669,cond,2668,0,False,29,False
2357,2641,2760,2647,cond,2646,0,False,7,False
2363,2641,2760,2647,cond,2646,0,False,7,False
2368,2641,2760,2647,cond,2646,0,False,7,False
2402,2641,2760,2647,cond,2646,0,False,7,False
2455,2641,2760,2669,cond,2668,0,False,29,False
2630,2641,2760,2647,cond,2646,0,False,7,False
2887,2641,2760,2647,cond,2646,0,False,7,False
2891,2641,2760,2647,cond,2646,0,False,7,False
3059,2641,2760,2647,cond,2646,0,False,7,False
3081,2641,2760,2760,H120,-1,0,False,120,False
3149,2641,2760,2647,cond,2646,0,False,7,False
3162,2641,2760,2723,cond,2722,0,False,83,False
3305,2641,2760,2647,cond,2646,0,False,7,False
3447,2641,2760,2647,cond,2646,0,False,7,False
3479,2641,2760,2647,cond,2646,0,False,7,False
3526,2641,2760,2647,cond,2646,0,False,7,False
3551,2641,2760,2711,cond,2710,0,False,71,False
3581,2641,2760,2647,cond,2646,0,False,7,False
3715,2641,2760,2647,cond,2646,0,False,7,False
4105,2641,2760,2647,cond,2646,0,False,7,False
4739,2641,2760,2647,cond,2646,0,False,7,False
4966,2641,2760,2647,cond,2646,0,False,7,False
5347,2641,2760,2647,cond,2646,0,False,7,False
5351,2641,2760,2760,H120,-1,0,False,120,False
5536,2641,2760,2647,cond,2646,0,False,7,False
6147,2641,2760,2647,cond,2646,0,False,7,False
6214,2641,2760,2647,cond,2646,0,False,7,False
6446,2641,2760,2711,cond,2710,0,False,71,False
6449,2641,2760,2711,cond,2710,0,False,71,False
6541,2641,2760,2647,cond,2646,0,False,7,False
6649,2641,2760,2647,cond,2646,0,False,7,False
6691,2641,2760,2647,cond,2646,0,False,7,False
6739,2641,2760,2760,H120,-1,0,False,120,False
6781,2641,2760,2723,cond,2722,0,False,83,False
6782,2641,2760,2647,cond,2646,0,False,7,False
6895,2641,2760,2669,cond,2668,0,False,29,False
8227,2641,2760,2647,cond,2646,0,False,7,False
9105,2641,2760,2647,cond,2646,0,False,7,False
1815,2661,2780,2689,cond,2688,0,False,29,False
2059,2661,2780,2723,cond,2722,0,False,63,False
2317,2661,2780,2669,cond,2668,0,False,9,False
2330,2661,2780,2669,cond,2668,0,False,9,False
2344,2661,2780,2780,H120,-1,0,False,120,False
2374,2661,2780,2669,cond,2668,0,False,9,False
2408,2661,2780,2780,H120,-1,0,False,120,False
2441,2661,2780,2669,cond,2668,0,False,9,False
2451,2661,2780,2723,cond,2722,0,False,63,False
2633,2661,2780,2669,cond,2668,0,False,9,False
2731,2661,2780,2669,cond,2668,0,False,9,False
2745,2661,2780,2669,cond,2668,0,False,9,False
2753,2661,2780,2723,cond,2722,0,False,63,False
3017,2661,2780,2689,cond,2688,0,False,29,False
3081,2661,2780,2780,H120,-1,0,False,120,False
3162,2661,2780,2723,cond,2722,0,False,63,False
3706,2661,2780,2669,cond,2668,0,False,9,False
4768,2661,2780,2711,cond,2710,0,False,51,False
4772,2661,2780,2669,cond,2668,0,False,9,False
4904,2661,2780,2669,cond,2668,0,False,9,False
5234,2661,2780,2669,cond,2668,0,False,9,False
5284,2661,2780,2689,cond,2688,0,False,29,False
5289,2661,2780,2780,H120,-1,0,False,120,False
5351,2661,2780,2780,H120,-1,0,False,120,False
6239,2661,2780,2711,cond,2710,0,False,51,False
6257,2661,2780,2723,cond,2722,0,False,63,False
6290,2661,2780,2669,cond,2668,0,False,9,False
6446,2661,2780,2711,cond,2710,0,False,51,False
6449,2661,2780,2711,cond,2710,0,False,51,False
6683,2661,2780,2669,cond,2668,0,False,9,False
6739,2661,2780,2780,H120,-1,0,False,120,False
6903,2661,2780,2723,cond,2722,0,False,63,False
8028,2661,2780,2689,cond,2688,0,False,29,False
8088,2661,2780,2711,cond,2710,0,False,51,False
8271,2661,2780,2669,cond,2668,0,False,9,False
8299,2661,2780,2669,cond,2668,0,False,9,False
8358,2661,2780,2780,H120,-1,0,False,120,False
8996,2661,2780,2723,cond,2722,0,False,63,False
1316,2683,2802,2723,cond,2722,0,False,41,False
2059,2683,2802,2723,cond,2722,0,False,41,False
2481,2683,2802,2689,cond,2688,0,False,7,False
3324,2683,2802,2723,cond,2722,0,False,41,False
5284,2683,2802,2689,cond,2688,0,False,7,False
5522,2683,2802,2689,cond,2688,0,False,7,False
6217,2683,2802,2723,cond,2722,0,False,41,False
6223,2683,2802,2711,cond,2710,0,False,29,False
6541,2683,2802,2689,cond,2688,0,False,7,False
6584,2683,2802,2723,cond,2722,0,False,41,False
6781,2683,2802,2723,cond,2722,0,False,41,False
6805,2683,2802,2689,cond,2688,0,False,7,False
8054,2683,2802,2689,cond,2688,0,False,7,False
8088,2683,2802,2711,cond,2710,0,False,29,False
8155,2683,2802,2723,cond,2722,0,False,41,False
8499,2683,2802,2689,cond,2688,0,False,7,False
8996,2683,2802,2723,cond,2722,0,False,41,False
1522,2704,2823,2711,cond,2710,0,False,8,False
1560,2704,2823,2723,cond,2722,0,False,20,False
1587,2704,2823,2723,cond,2722,0,False,20,False
1597,2704,2823,2711,cond,2710,0,False,8,False
1784,2704,2823,2711,cond,2710,0,False,8,False
1785,2704,2823,2723,cond,2722,0,False,20,False
2049,2704,2823,2711,cond,2710,0,False,8,False
2305,2704,2823,2711,cond,2710,0,False,8,False
2327,2704,2823,2723,cond,2722,0,False,20,False
2345,2704,2823,2711,cond,2710,0,False,8,False
2360,2704,2823,2723,cond,2722,0,False,20,False
2369,2704,2823,2723,cond,2722,0,False,20,False
2404,2704,2823,2711,cond,2710,0,False,8,False
2406,2704,2823,2711,cond,2710,0,False,8,False
2417,2704,2823,2711,cond,2710,0,False,8,False
2421,2704,2823,2711,cond,2710,0,False,8,False
2451,2704,2823,2723,cond,2722,0,False,20,False
2467,2704,2823,2723,cond,2722,0,False,20,False
2493,2704,2823,2711,cond,2710,0,False,8,False
2515,2704,2823,2723,cond,2722,0,False,20,False
2597,2704,2823,2711,cond,2710,0,False,8,False
2618,2704,2823,2711,cond,2710,0,False,8,False
3025,2704,2823,2711,cond,2710,0,False,8,False
3131,2704,2823,2711,cond,2710,0,False,8,False
3135,2704,2823,2723,cond,2722,0,False,20,False
3162,2704,2823,2723,cond,2722,0,False,20,False
3167,2704,2823,2723,cond,2722,0,False,20,False
3207,2704,2823,2711,cond,2710,0,False,8,False
3265,2704,2823,2711,cond,2710,0,False,8,False
3305,2704,2823,2723,cond,2722,0,False,20,False
3357,2704,2823,2711,cond,2710,0,False,8,False
3372,2704,2823,2723,cond,2722,0,False,20,False
3481,2704,2823,2723,cond,2722,0,False,20,False
3498,2704,2823,2711,cond,2710,0,False,8,False
3530,2704,2823,2711,cond,2710,0,False,8,False
3551,2704,2823,2711,cond,2710,0,False,8,False
3581,2704,2823,2711,cond,2710,0,False,8,False
3653,2704,2823,2723,cond,2722,0,False,20,False
3680,2704,2823,2711,cond,2710,0,False,8,False
3689,2704,2823,2723,cond,2722,0,False,20,False
4157,2704,2823,2711,cond,2710,0,False,8,False
4541,2704,2823,2711,cond,2710,0,False,8,False
4576,2704,2823,2711,cond,2710,0,False,8,False
4743,2704,2823,2711,cond,2710,0,False,8,False
4760,2704,2823,2723,cond,2722,0,False,20,False
4768,2704,2823,2711,cond,2710,0,False,8,False
4772,2704,2823,2711,cond,2710,0,False,8,False
4916,2704,2823,2711,cond,2710,0,False,8,False
4953,2704,2823,2711,cond,2710,0,False,8,False
5351,2704,2823,2823,H120,-1,0,False,120,False
5498,2704,2823,2723,cond,2722,0,False,20,False
6122,2704,2823,2711,cond,2710,0,False,8,False
6163,2704,2823,2711,cond,2710,0,False,8,False
6177,2704,2823,2711,cond,2710,0,False,8,False
6199,2704,2823,2723,cond,2722,0,False,20,False
6209,2704,2823,2723,cond,2722,0,False,20,False
6213,2704,2823,2711,cond,2710,0,False,8,False
6257,2704,2823,2723,cond,2722,0,False,20,False
6265,2704,2823,2723,cond,2722,0,False,20,False
6282,2704,2823,2711,cond,2710,0,False,8,False
6415,2704,2823,2711,cond,2710,0,False,8,False
6485,2704,2823,2711,cond,2710,0,False,8,False
6531,2704,2823,2711,cond,2710,0,False,8,False
6584,2704,2823,2723,cond,2722,0,False,20,False
6643,2704,2823,2711,cond,2710,0,False,8,False
6664,2704,2823,2711,cond,2710,0,False,8,False
6691,2704,2823,2711,cond,2710,0,False,8,False
6781,2704,2823,2723,cond,2722,0,False,20,False
6840,2704,2823,2711,cond,2710,0,False,8,False
6903,2704,2823,2723,cond,2722,0,False,20,False
