key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-10-01_0015,2009-10-01,0015,富邦,twse,7.08,7.15,7.08,7.14,748000,5338060,0.06,,,44,,
2009-10-01_0050,2009-10-01,0050,元大台灣50,twse,53.80,54.15,53.30,53.65,10650749,572879549,0.35,,,1557,,
2009-10-01_0051,2009-10-01,0051,元大中型100,twse,28.30,28.30,27.71,28.06,606312,17023904,0.06,,,125,,
2009-10-01_0052,2009-10-01,0052,富邦科技,twse,33.00,33.19,32.81,32.81,119000,3927020,0.0,,,13,,
2009-10-01_0053,2009-10-01,0053,元大電子,twse,24.73,24.75,24.45,24.58,119000,2924140,-0.02,,,40,,
2009-10-01_0054,2009-10-01,0054,元大台商50,twse,19.91,19.91,19.62,19.80,47405,933910,0.15,,,23,,
2009-10-01_0055,2009-10-01,0055,元大MSCI金融,twse,12.81,13.15,12.81,12.92,7403100,95919161,0.34,,,1228,,
2009-10-01_0056,2009-10-01,0056,元大高股息,twse,22.99,23.12,22.93,23.10,484000,11150820,0.31,,,89,,
2009-10-01_0057,2009-10-01,0057,富邦摩台,twse,28.79,28.79,28.52,28.58,159000,4567610,0.09,,,15,,
2009-10-01_0058,2009-10-01,0058,富邦發達,twse,29.32,29.35,29.32,29.35,7000,205420,0.05,,,6,,
2009-10-01_0059,2009-10-01,0059,富邦金融,twse,26.77,27.26,26.57,26.57,101000,2709130,0.6,,,17,,
2009-10-01_0060,2009-10-01,0060,新台灣,twse,25.20,25.60,25.20,25.38,302000,7684050,0.28,,,48,,
2009-10-01_0061,2009-10-01,0061,元大寶滬深,twse,18.20,18.25,18.15,18.23,3443600,62627299,0.02,,,727,,
2009-10-01_0080,2009-10-01,0080,恒中國,twse,500.55,502.15,498.80,501.00,12400,6205410,0.45,,,51,,
2009-10-01_0081,2009-10-01,0081,恒香港,twse,883.00,883.00,870.00,876.00,1400,1225850,-2.5,,,10,,
2009-10-01_01001T,2009-10-01,01001T,土銀富邦R1,twse,10.80,10.84,10.80,10.81,58000,627750,0.0,,,7,,
2009-10-01_01002T,2009-10-01,01002T,土銀國泰R1,twse,10.53,10.54,10.50,10.54,141000,1484280,0.02,,,31,,
2009-10-01_01003T,2009-10-01,01003T,兆豐新光R1,twse,9.39,9.44,9.39,9.43,112000,1054040,0.04,,,35,,
2009-10-01_01004T,2009-10-01,01004T,土銀富邦R2,twse,10.17,10.23,10.17,10.22,75000,765270,0.0,,,22,,
2009-10-01_01005T,2009-10-01,01005T,三鼎,twse,7.30,7.31,7.30,7.31,638000,4663710,0.0,,,9,,
2009-10-01_01006T,2009-10-01,01006T,基泰SR,tpex,6.80,6.80,6.80,6.80,5000,34000,0.00,flat,247000000,1,,
2009-10-01_01007T,2009-10-01,01007T,兆豐國泰R2,twse,10.17,10.19,10.05,10.13,3159000,31848830,-0.05,,,53,,
2009-10-01_01008T,2009-10-01,01008T,駿馬R1,twse,7.45,7.50,7.45,7.50,77000,574240,0.04,,,9,,
2009-10-01_1101,2009-10-01,1101,台泥,twse,36.50,37.20,36.50,37.20,19143904,706971374,1.1,,,5766,,
2009-10-01_1102,2009-10-01,1102,亞泥,twse,36.50,36.50,36.10,36.45,9758916,354527697,0.45,,,3319,,
2009-10-01_1103,2009-10-01,1103,嘉泥,twse,17.10,17.15,16.80,17.00,2116454,35915563,0.1,,,684,,
2009-10-01_1104,2009-10-01,1104,環泥,twse,16.10,16.10,15.80,15.85,841194,13385297,-0.15,,,272,,
2009-10-01_1107,2009-10-01,1107,建台,tpex,0.90,0.95,0.90,0.95,45000,42500,0.00,,314035300,7,,
2009-10-01_1108,2009-10-01,1108,幸福,twse,8.43,8.43,8.33,8.35,541000,4528630,0.0,,,162,,
2009-10-01_1109,2009-10-01,1109,信大,twse,10.15,10.25,10.15,10.15,200911,2046801,-0.05,,,58,,
2009-10-01_1110,2009-10-01,1110,東泥,twse,11.75,11.75,11.55,11.60,648402,7552713,-0.05,,,173,,
2009-10-01_1201,2009-10-01,1201,味全,twse,42.20,42.30,41.20,41.20,6093943,253708140,-0.85,,,2109,,
2009-10-01_1203,2009-10-01,1203,味王,twse,25.45,25.65,25.35,25.40,797900,20300910,-0.05,,,314,,
2009-10-01_1210,2009-10-01,1210,大成,twse,34.50,34.50,34.00,34.20,4989133,170485052,-0.15,,,1525,,
2009-10-01_1213,2009-10-01,1213,大飲,twse,8.90,8.90,8.84,8.86,21000,186270,0.03,,,9,,
2009-10-01_1215,2009-10-01,1215,卜蜂,twse,16.15,16.50,16.10,16.30,4003583,65533644,0.25,,,1135,,
2009-10-01_1216,2009-10-01,1216,統一,twse,38.00,38.00,37.00,37.20,15776812,591142294,-0.7,,,4765,,
2009-10-01_1217,2009-10-01,1217,愛之味,twse,13.00,13.30,12.90,13.05,7267848,95224274,0.2,,,1986,,
2009-10-01_1218,2009-10-01,1218,泰山,twse,11.60,11.75,11.45,11.60,3299220,38366928,0.1,,,849,,
2009-10-01_1219,2009-10-01,1219,福壽,twse,11.70,11.75,11.55,11.60,2948253,34482008,0.0,,,479,,
2009-10-01_1220,2009-10-01,1220,台榮,twse,7.04,7.10,7.00,7.05,123887,871139,0.01,,,35,,
2009-10-01_1225,2009-10-01,1225,福懋油,twse,11.40,11.60,11.35,11.45,2044600,23411590,0.1,,,457,,
2009-10-01_1227,2009-10-01,1227,佳格,twse,33.40,34.50,33.35,33.90,2410171,81903005,0.5,,,782,,
2009-10-01_1229,2009-10-01,1229,聯華,twse,15.10,15.15,14.90,15.00,1699411,25571011,0.05,,,527,,
2009-10-01_1231,2009-10-01,1231,聯華食,twse,12.25,12.45,12.25,12.35,210409,2598350,0.1,,,79,,
2009-10-01_1232,2009-10-01,1232,大統益,twse,37.45,37.50,37.15,37.40,164519,6145263,-0.1,,,74,,
2009-10-01_1233,2009-10-01,1233,天仁,twse,32.10,32.30,31.80,31.90,59174,1889268,-0.2,,,37,,
2009-10-01_1234,2009-10-01,1234,黑松,twse,17.25,17.25,16.95,17.00,1434010,24451570,-0.1,,,286,,
2009-10-01_1235,2009-10-01,1235,興泰,twse,34.05,34.60,33.55,34.60,11002,372816,-0.1,,,9,,
2009-10-01_1236,2009-10-01,1236,宏亞,twse,16.30,16.50,16.30,16.35,121056,1986412,0.1,,,30,,
2009-10-01_1301,2009-10-01,1301,台塑,twse,66.00,66.40,65.50,66.20,6665867,439236535,0.7,,,2656,,
2009-10-01_1303,2009-10-01,1303,南亞,twse,53.00,53.30,52.60,53.30,10342818,548265354,0.7,,,3783,,
2009-10-01_1304,2009-10-01,1304,台聚,twse,15.50,15.75,15.40,15.55,3714043,57822061,0.15,,,1019,,
2009-10-01_1305,2009-10-01,1305,華夏,twse,11.65,11.90,11.50,11.70,5129643,60051539,0.15,,,1216,,
2009-10-01_1307,2009-10-01,1307,三芳,twse,31.30,31.80,31.00,31.80,850603,26804036,0.45,,,307,,
2009-10-01_1308,2009-10-01,1308,亞聚,twse,23.90,24.20,23.75,24.00,1547376,37074731,0.35,,,637,,
2009-10-01_1309,2009-10-01,1309,台達化,twse,12.80,13.00,12.40,12.80,5059203,64596230,0.15,,,1086,,
2009-10-01_1310,2009-10-01,1310,台苯,twse,13.20,13.35,13.10,13.25,5358041,70955466,0.1,,,1107,,
2009-10-01_1312,2009-10-01,1312,國喬,twse,13.40,13.75,13.25,13.55,31711773,429492057,0.3,,,5209,,
2009-10-01_1312A,2009-10-01,1312A,國喬特,twse,16.35,16.35,16.35,16.35,3000,49050,-0.05,down,,1,,
2009-10-01_1313,2009-10-01,1313,聯成,twse,14.80,15.10,14.80,14.95,3128150,46760122,-0.05,,,861,,
2009-10-01_1314,2009-10-01,1314,中石化,twse,10.60,10.65,10.40,10.50,11733118,123748999,0.0,,,2070,,
2009-10-01_1315,2009-10-01,1315,達新,twse,22.25,22.30,22.10,22.10,128118,2843146,-0.05,,,56,,
2009-10-01_1316,2009-10-01,1316,上曜,twse,8.04,8.10,7.95,8.04,263550,2111530,0.0,,,35,,
2009-10-01_1319,2009-10-01,1319,東陽,twse,46.00,48.20,45.80,46.90,6132364,287486160,1.3,,,2459,,
2009-10-01_1321,2009-10-01,1321,大洋,twse,24.60,24.70,24.10,24.45,369000,9005350,0.1,,,146,,
2009-10-01_1323,2009-10-01,1323,永裕,twse,17.20,17.75,16.40,16.50,4035882,70075827,-0.1,,,868,,
2009-10-01_1324,2009-10-01,1324,地球,twse,14.10,14.50,13.95,14.00,531010,7537389,0.0,,,220,,
2009-10-01_1325,2009-10-01,1325,恆大,twse,28.20,28.20,27.70,28.00,862889,24083032,0.0,,,334,,
2009-10-01_1326,2009-10-01,1326,台化,twse,62.30,62.70,61.80,62.70,5617137,349596098,0.9,,,2204,,
2009-10-01_1333,2009-10-01,1333,恩得利,tpex,9.85,9.85,9.50,9.60,676000,6534700,-0.10,,102525625,160,,
2009-10-01_1336,2009-10-01,1336,台翰,tpex,17.50,17.50,17.15,17.15,21000,363250,-0.35,,66253230,12,,
2009-10-01_1402,2009-10-01,1402,遠東新,twse,37.80,38.90,37.80,38.85,28459067,1098174729,1.15,,,8261,,
